waveform	Ch0	
t0	03/06/2025  21:45:37.685769	
delta t	0.000500	

time[0]	Ch0
03/06/2025  21:45:39.330769	-6.086510E-1
03/06/2025  21:45:39.331269	-6.386063E-1
03/06/2025  21:45:39.331769	-5.917198E-1
03/06/2025  21:45:39.332269	-6.965632E-1
03/06/2025  21:45:39.332769	-6.884232E-1
03/06/2025  21:45:39.333269	-6.705151E-1
03/06/2025  21:45:39.333769	-6.669335E-1
03/06/2025  21:45:39.334269	-5.956270E-1
03/06/2025  21:45:39.334769	-5.822774E-1
03/06/2025  21:45:39.335269	-5.552526E-1
03/06/2025  21:45:39.335769	-5.106453E-1
03/06/2025  21:45:39.336269	-4.445484E-1
03/06/2025  21:45:39.336769	-4.432460E-1
03/06/2025  21:45:39.337269	-3.670555E-1
03/06/2025  21:45:39.337769	-2.964002E-1
03/06/2025  21:45:39.338269	-2.166281E-1
03/06/2025  21:45:39.338769	-8.508549E-2
03/06/2025  21:45:39.339269	-9.224870E-2
03/06/2025  21:45:39.339769	-4.992064E-2
03/06/2025  21:45:39.340269	1.096665E-2
03/06/2025  21:45:39.340769	4.548030E-2
03/06/2025  21:45:39.341269	1.346948E-1
03/06/2025  21:45:39.341769	1.262292E-1
03/06/2025  21:45:39.342269	1.548821E-1
03/06/2025  21:45:39.342769	1.447884E-1
03/06/2025  21:45:39.343269	1.477188E-1
03/06/2025  21:45:39.343769	1.408812E-1
03/06/2025  21:45:39.344269	5.199231E-2
03/06/2025  21:45:39.344769	2.626987E-2
03/06/2025  21:45:39.345269	2.985148E-2
03/06/2025  21:45:39.345769	-4.894384E-2
03/06/2025  21:45:39.346269	-8.573669E-2
03/06/2025  21:45:39.346769	-1.622528E-1
03/06/2025  21:45:39.347269	-2.026273E-1
03/06/2025  21:45:39.347769	-2.762130E-1
03/06/2025  21:45:39.348269	-2.615609E-1
03/06/2025  21:45:39.348769	-3.491475E-1
03/06/2025  21:45:39.349269	-4.266404E-1
03/06/2025  21:45:39.349769	-4.806901E-1
03/06/2025  21:45:39.350269	-5.142269E-1
03/06/2025  21:45:39.350769	-5.627414E-1
03/06/2025  21:45:39.351269	-6.317687E-1
03/06/2025  21:45:39.351769	-6.682359E-1
03/06/2025  21:45:39.352269	-6.692127E-1
03/06/2025  21:45:39.352769	-6.731199E-1
03/06/2025  21:45:39.353269	-6.402343E-1
03/06/2025  21:45:39.353769	-6.477231E-1
03/06/2025  21:45:39.354269	-6.307919E-1
03/06/2025  21:45:39.354769	-5.923710E-1
03/06/2025  21:45:39.355269	-5.366933E-1
03/06/2025  21:45:39.355769	-4.950165E-1
03/06/2025  21:45:39.356269	-4.243612E-1
03/06/2025  21:45:39.356769	-3.572875E-1
03/06/2025  21:45:39.357269	-2.996562E-1
03/06/2025  21:45:39.357769	-2.241169E-1
03/06/2025  21:45:39.358269	-2.524441E-1
03/06/2025  21:45:39.358769	-1.687648E-1
03/06/2025  21:45:39.359269	-1.036447E-1
03/06/2025  21:45:39.359769	-4.373423E-2
03/06/2025  21:45:39.360269	6.924914E-2
03/06/2025  21:45:39.360769	5.231791E-2
03/06/2025  21:45:39.361269	9.138997E-2
03/06/2025  21:45:39.361769	1.291596E-1
03/06/2025  21:45:39.362269	1.473932E-1
03/06/2025  21:45:39.362769	1.779997E-1
03/06/2025  21:45:39.363269	1.581381E-1
03/06/2025  21:45:39.363769	1.565101E-1
03/06/2025  21:45:39.364269	1.311132E-1
03/06/2025  21:45:39.364769	8.911076E-2
03/06/2025  21:45:39.365269	-6.290174E-3
03/06/2025  21:45:39.365769	-3.591982E-2
03/06/2025  21:45:39.366269	-9.876071E-2
03/06/2025  21:45:39.366769	-1.192735E-1
03/06/2025  21:45:39.367269	-1.270879E-1
03/06/2025  21:45:39.367769	-2.498393E-1
03/06/2025  21:45:39.368269	-3.214714E-1
03/06/2025  21:45:39.368769	-3.748699E-1
03/06/2025  21:45:39.369269	-4.393388E-1
03/06/2025  21:45:39.369769	-4.530140E-1
03/06/2025  21:45:39.370269	-5.252973E-1
03/06/2025  21:45:39.370769	-5.705558E-1
03/06/2025  21:45:39.371269	-5.897662E-1
03/06/2025  21:45:39.371769	-6.226519E-1
03/06/2025  21:45:39.372269	-6.360015E-1
03/06/2025  21:45:39.372769	-7.066568E-1
03/06/2025  21:45:39.373269	-6.845160E-1
03/06/2025  21:45:39.373769	-6.428391E-1
03/06/2025  21:45:39.374269	-6.548863E-1
03/06/2025  21:45:39.374769	-6.079998E-1
03/06/2025  21:45:39.375269	-5.780446E-1
03/06/2025  21:45:39.375769	-5.246461E-1
03/06/2025  21:45:39.376269	-4.578980E-1
03/06/2025  21:45:39.376769	-3.296114E-1
03/06/2025  21:45:39.377269	-3.081218E-1
03/06/2025  21:45:39.377769	-2.443041E-1
03/06/2025  21:45:39.378269	-1.954640E-1
03/06/2025  21:45:39.378769	-1.472752E-1
03/06/2025  21:45:39.379269	-6.131665E-2
03/06/2025  21:45:39.379769	-6.750306E-2
03/06/2025  21:45:39.380269	-3.657102E-2
03/06/2025  21:45:39.380769	3.571229E-2
03/06/2025  21:45:39.381269	5.068991E-2
03/06/2025  21:45:39.381769	1.141820E-1
03/06/2025  21:45:39.382269	1.223220E-1
03/06/2025  21:45:39.382769	1.232988E-1
03/06/2025  21:45:39.383269	1.203684E-1
03/06/2025  21:45:39.383769	1.828837E-1
03/06/2025  21:45:39.384269	1.138564E-1
03/06/2025  21:45:39.384769	9.529717E-2
03/06/2025  21:45:39.385269	5.882992E-2
03/06/2025  21:45:39.385769	1.780426E-2
03/06/2025  21:45:39.386269	-5.447904E-2
03/06/2025  21:45:39.386769	-1.967664E-1
03/06/2025  21:45:39.387269	-2.377921E-1
03/06/2025  21:45:39.387769	-2.687242E-1
03/06/2025  21:45:39.388269	-3.393795E-1
03/06/2025  21:45:39.388769	-3.270066E-1
03/06/2025  21:45:39.389269	-4.585492E-1
03/06/2025  21:45:39.389769	-4.888301E-1
03/06/2025  21:45:39.390269	-5.484150E-1
03/06/2025  21:45:39.390769	-5.998598E-1
03/06/2025  21:45:39.391269	-5.894406E-1
03/06/2025  21:45:39.391769	-6.314431E-1
03/06/2025  21:45:39.392269	-6.581423E-1
03/06/2025  21:45:39.392769	-6.574911E-1
03/06/2025  21:45:39.393269	-6.395831E-1
03/06/2025  21:45:39.393769	-6.975400E-1
03/06/2025  21:45:39.394269	-6.568399E-1
03/06/2025  21:45:39.394769	-6.125583E-1
03/06/2025  21:45:39.395269	-5.363677E-1
03/06/2025  21:45:39.395769	-4.263148E-1
03/06/2025  21:45:39.396269	-4.246868E-1
03/06/2025  21:45:39.396769	-3.944059E-1
03/06/2025  21:45:39.397269	-2.999818E-1
03/06/2025  21:45:39.397769	-2.397457E-1
03/06/2025  21:45:39.398269	-1.365304E-1
03/06/2025  21:45:39.398769	-7.466627E-2
03/06/2025  21:45:39.399269	-2.094220E-2
03/06/2025  21:45:39.399769	3.701469E-2
03/06/2025  21:45:39.400269	7.348194E-2
03/06/2025  21:45:39.400769	1.552506E-2
03/06/2025  21:45:39.401269	8.650596E-2
03/06/2025  21:45:39.401769	1.262292E-1
03/06/2025  21:45:39.402269	1.815813E-1
03/06/2025  21:45:39.402769	1.545565E-1
03/06/2025  21:45:39.403269	1.483700E-1
03/06/2025  21:45:39.403769	1.499981E-1
03/06/2025  21:45:39.404269	1.180892E-1
03/06/2025  21:45:39.404769	9.627397E-2
03/06/2025  21:45:39.405269	1.122284E-1
03/06/2025  21:45:39.405769	4.580590E-2
03/06/2025  21:45:39.406269	-3.657102E-2
03/06/2025  21:45:39.406769	-9.713271E-2
03/06/2025  21:45:39.407269	-1.599736E-1
03/06/2025  21:45:39.407769	-2.254193E-1
03/06/2025  21:45:39.408269	-3.608691E-1
03/06/2025  21:45:39.408769	-4.110116E-1
03/06/2025  21:45:39.409269	-4.390132E-1
03/06/2025  21:45:39.409769	-5.347397E-1
03/06/2025  21:45:39.410269	-5.184597E-1
03/06/2025  21:45:39.410769	-5.953014E-1
03/06/2025  21:45:39.411269	-6.356759E-1
03/06/2025  21:45:39.411769	-6.760503E-1
03/06/2025  21:45:39.412269	-6.216751E-1
03/06/2025  21:45:39.412769	-6.607471E-1
03/06/2025  21:45:39.413269	-6.594447E-1
03/06/2025  21:45:39.413769	-6.473975E-1
03/06/2025  21:45:39.414269	-6.206983E-1
03/06/2025  21:45:39.414769	-5.900918E-1
03/06/2025  21:45:39.415269	-6.216751E-1
03/06/2025  21:45:39.415769	-5.695790E-1
03/06/2025  21:45:39.416269	-4.679916E-1
03/06/2025  21:45:39.416769	-4.129652E-1
03/06/2025  21:45:39.417269	-2.749106E-1
03/06/2025  21:45:39.417769	-2.618865E-1
03/06/2025  21:45:39.418269	-2.130465E-1
03/06/2025  21:45:39.418769	-1.508568E-1
03/06/2025  21:45:39.419269	-7.889908E-2
03/06/2025  21:45:39.419769	2.366507E-2
03/06/2025  21:45:39.420269	5.785312E-2
03/06/2025  21:45:39.420769	9.627397E-2
03/06/2025  21:45:39.421269	1.405556E-1
03/06/2025  21:45:39.421769	1.623709E-1
03/06/2025  21:45:39.422269	9.627397E-2
03/06/2025  21:45:39.422769	1.223220E-1
03/06/2025  21:45:39.423269	1.219964E-1
03/06/2025  21:45:39.423769	1.216708E-1
03/06/2025  21:45:39.424269	1.802789E-1
03/06/2025  21:45:39.424769	7.836595E-2
03/06/2025  21:45:39.425269	4.645710E-2
03/06/2025  21:45:39.425769	-1.084858E-2
03/06/2025  21:45:39.426269	-7.955028E-2
03/06/2025  21:45:39.426769	-9.420230E-2
03/06/2025  21:45:39.427269	-1.726720E-1
03/06/2025  21:45:39.427769	-2.459321E-1
03/06/2025  21:45:39.428269	-3.143082E-1
03/06/2025  21:45:39.428769	-3.950571E-1
03/06/2025  21:45:39.429269	-5.620902E-1
03/06/2025  21:45:39.429769	-5.809750E-1
03/06/2025  21:45:39.430269	-6.044182E-1
03/06/2025  21:45:39.430769	-6.285127E-1
03/06/2025  21:45:39.431269	-6.903768E-1
03/06/2025  21:45:39.431769	-7.011216E-1
03/06/2025  21:45:39.432269	-7.395424E-1
03/06/2025  21:45:39.432769	-7.414960E-1
03/06/2025  21:45:39.433269	-7.229368E-1
03/06/2025  21:45:39.433769	-6.539095E-1
03/06/2025  21:45:39.434269	-6.415367E-1
03/06/2025  21:45:39.434769	-6.083254E-1
03/06/2025  21:45:39.435269	-5.731606E-1
03/06/2025  21:45:39.435769	-5.256229E-1
03/06/2025  21:45:39.436269	-4.507348E-1
03/06/2025  21:45:39.436769	-4.468276E-1
03/06/2025  21:45:39.437269	-3.852891E-1
03/06/2025  21:45:39.437769	-2.827250E-1
03/06/2025  21:45:39.438269	-2.534209E-1
03/06/2025  21:45:39.438769	-1.453216E-1
03/06/2025  21:45:39.439269	-1.143895E-1
03/06/2025  21:45:39.439769	-5.285104E-2
03/06/2025  21:45:39.440269	6.082644E-3
03/06/2025  21:45:39.440769	1.099492E-1
03/06/2025  21:45:39.441269	1.148332E-1
03/06/2025  21:45:39.441769	1.399044E-1
03/06/2025  21:45:39.442269	1.753949E-1
03/06/2025  21:45:39.442769	1.714877E-1
03/06/2025  21:45:39.443269	1.656269E-1
03/06/2025  21:45:39.443769	5.622512E-2
03/06/2025  21:45:39.444269	5.915552E-2
03/06/2025  21:45:39.444769	5.622512E-2
03/06/2025  21:45:39.445269	1.259465E-2
03/06/2025  21:45:39.445769	-2.712860E-2
03/06/2025  21:45:39.446269	-1.143895E-1
03/06/2025  21:45:39.446769	-1.713696E-1
03/06/2025  21:45:39.447269	-2.185817E-1
03/06/2025  21:45:39.447769	-2.954234E-1
03/06/2025  21:45:39.448269	-3.169130E-1
03/06/2025  21:45:39.448769	-4.158956E-1
03/06/2025  21:45:39.449269	-4.621308E-1
03/06/2025  21:45:39.449769	-5.226925E-1
03/06/2025  21:45:39.450269	-5.630670E-1
03/06/2025  21:45:39.450769	-6.737711E-1
03/06/2025  21:45:39.451269	-6.884232E-1
03/06/2025  21:45:39.451769	-6.942840E-1
03/06/2025  21:45:39.452269	-7.392168E-1
03/06/2025  21:45:39.452769	-6.421879E-1
03/06/2025  21:45:39.453269	-6.864696E-1
03/06/2025  21:45:39.453769	-6.809344E-1
03/06/2025  21:45:39.454269	-6.506535E-1
03/06/2025  21:45:39.454769	-6.373039E-1
03/06/2025  21:45:39.455269	-5.487406E-1
03/06/2025  21:45:39.455769	-5.210645E-1
03/06/2025  21:45:39.456269	-4.458508E-1
03/06/2025  21:45:39.456769	-3.895219E-1
03/06/2025  21:45:39.457269	-3.289602E-1
03/06/2025  21:45:39.457769	-3.566363E-1
03/06/2025  21:45:39.458269	-2.596073E-1
03/06/2025  21:45:39.458769	-1.974177E-1
03/06/2025  21:45:39.459269	-1.010399E-1
03/06/2025  21:45:39.459769	-8.378309E-2
03/06/2025  21:45:39.460269	-1.540699E-2
03/06/2025  21:45:39.460769	2.138587E-2
03/06/2025  21:45:39.461269	5.036431E-2
03/06/2025  21:45:39.461769	8.162195E-2
03/06/2025  21:45:39.462269	1.695341E-1
03/06/2025  21:45:39.462769	1.340436E-1
03/06/2025  21:45:39.463269	1.086468E-1
03/06/2025  21:45:39.463769	8.911076E-2
03/06/2025  21:45:39.464269	7.120274E-2
03/06/2025  21:45:39.464769	6.045792E-2
03/06/2025  21:45:39.465269	-5.024624E-2
03/06/2025  21:45:39.465769	-8.834149E-2
03/06/2025  21:45:39.466269	-1.257855E-1
03/06/2025  21:45:39.466769	-2.195585E-1
03/06/2025  21:45:39.467269	-2.322569E-1
03/06/2025  21:45:39.467769	-3.237506E-1
03/06/2025  21:45:39.468269	-3.657531E-1
