#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C964
#Date Time: 2024-11-15 15:30:01.158
#Sample rate: 400Hz
#Samples: 4096

Time (s),UART2,UART
5.0875,h4F[O],h85
5.09,h4F[O],h85
5.0925,h4F[O],h85
5.095,h4F[O],h85
5.0975,h4F[O],h85
5.1,h4F[O],h85
5.1025,h4F[O],h85
5.105,h4F[O],h85
5.1075,h4F[O],h85
5.11,h4F[O],h85
5.1125,h4F[O],h85
5.115,h4F[O],X
5.1175,h4F[O],X
5.12,h4F[O],X
5.1225,h4F[O],X
5.125,h4F[O],X
5.1275,h4F[O],X
5.13,h4F[O],X
5.1325,h4F[O],X
5.135,h4F[O],X
5.1375,h4F[O],X
5.14,h4F[O],h5D[]]
5.1425,h4F[O],h5D[]]
5.145,h4F[O],h5D[]]
5.1475,h4F[O],h5D[]]
5.15,h4F[O],h5D[]]
5.1525,h4F[O],h5D[]]
5.155,h4F[O],h5D[]]
5.1575,h4F[O],h5D[]]
5.16,h4F[O],h5D[]]
5.1625,h4F[O],h5D[]]
5.165,h4F[O],h5D[]]
5.1675,h4F[O],h5D[]]
5.17,h4F[O],h5D[]]
5.1725,h4F[O],h5D[]]
5.175,h4F[O],h5D[]]
5.1775,h4F[O],h5D[]]
5.18,h4F[O],h5D[]]
5.1825,h4F[O],h5D[]]
5.185,h4F[O],h5D[]]
5.1875,h4F[O],h5D[]]
5.19,h4F[O],h5D[]]
5.1925,h4F[O],h5D[]]
5.195,h4F[O],h5D[]]
5.1975,h4F[O],h5D[]]
5.2,h4F[O],h5D[]]
5.2025,h4F[O],h5D[]]
5.205,h4F[O],h5D[]]
5.2075,h4F[O],h5D[]]
5.21,h4F[O],h5D[]]
5.2125,h4F[O],h5D[]]
5.215,h4F[O],h5D[]]
5.2175,h4F[O],h5D[]]
5.22,h4F[O],h5D[]]
5.2225,h4F[O],h5D[]]
5.225,h4F[O],h5D[]]
5.2275,h4F[O],h5D[]]
5.23,h4F[O],h5D[]]
5.2325,h4F[O],h5D[]]
5.235,h4F[O],h5D[]]
5.2375,h4F[O],h5D[]]
5.24,h4F[O],h5D[]]
5.2425,h4F[O],h5D[]]
5.245,h4F[O],h5D[]]
5.2475,h4F[O],h5D[]]
5.25,h4F[O],h5D[]]
5.2525,h4F[O],h5D[]]
5.255,h4F[O],h5D[]]
5.2575,h4F[O],h5D[]]
5.26,h4F[O],h5D[]]
5.2625,h4F[O],h5D[]]
5.265,h4F[O],h5D[]]
5.2675,h4F[O],h5D[]]
5.27,X,h5D[]]
5.2725,X,h5D[]]
5.275,X,h5D[]]
5.2775,X,h5D[]]
5.28,X,h5D[]]
5.2825,X,h5D[]]
5.285,X,h5D[]]
5.2875,X,h5D[]]
5.29,X,h5D[]]
5.2925,X,h5D[]]
5.295,h54[T],h5D[]]
5.2975,h54[T],h5D[]]
5.3,h54[T],h5D[]]
5.3025,h54[T],h5D[]]
5.305,h54[T],h5D[]]
5.3075,h54[T],h5D[]]
5.31,h54[T],h5D[]]
5.3125,h54[T],h5D[]]
5.315,h54[T],h5D[]]
5.3175,h54[T],h5D[]]
5.32,h54[T],h5D[]]
5.3225,h54[T],h5D[]]
5.325,h54[T],h5D[]]
5.3275,h54[T],h5D[]]
5.33,h54[T],h5D[]]
5.3325,h54[T],h5D[]]
5.335,h54[T],h5D[]]
5.3375,h54[T],h5D[]]
5.34,h54[T],h5D[]]
5.3425,h54[T],h5D[]]
5.345,h54[T],h5D[]]
5.3475,h54[T],h5D[]]
5.35,h54[T],h5D[]]
5.3525,h54[T],h5D[]]
5.355,h54[T],h5D[]]
5.3575,h54[T],h5D[]]
5.36,h54[T],h5D[]]
5.3625,h54[T],h5D[]]
5.365,h54[T],h5D[]]
5.3675,h54[T],h5D[]]
5.37,h54[T],h5D[]]
5.3725,h54[T],h5D[]]
5.375,h54[T],h5D[]]
5.3775,h54[T],h5D[]]
5.38,h54[T],h5D[]]
5.3825,h54[T],h5D[]]
5.385,h54[T],h5D[]]
5.3875,h54[T],h5D[]]
5.39,h54[T],h5D[]]
5.3925,h54[T],h5D[]]
5.395,h54[T],h5D[]]
5.3975,h54[T],h5D[]]
5.4,h54[T],h5D[]]
5.4025,h54[T],h5D[]]
5.405,h54[T],h5D[]]
5.4075,h54[T],h5D[]]
5.41,h54[T],h5D[]]
5.4125,h54[T],h5D[]]
5.415,h54[T],h5D[]]
5.4175,h54[T],h5D[]]
5.42,h54[T],h5D[]]
5.4225,h54[T],h5D[]]
5.425,h54[T],h5D[]]
5.4275,h54[T],h5D[]]
5.43,h54[T],h5D[]]
5.4325,h54[T],h5D[]]
5.435,h54[T],h5D[]]
5.4375,h54[T],h5D[]]
5.44,h54[T],h5D[]]
5.4425,h54[T],h5D[]]
5.445,h54[T],h5D[]]
5.4475,h54[T],h5D[]]
5.45,h54[T],h5D[]]
5.4525,h54[T],h5D[]]
5.455,h54[T],h5D[]]
5.4575,h54[T],h5D[]]
5.46,h54[T],h5D[]]
5.4625,h54[T],h5D[]]
5.465,h54[T],h5D[]]
5.4675,h54[T],h5D[]]
5.47,h54[T],h5D[]]
5.4725,h54[T],h5D[]]
5.475,h54[T],h5D[]]
5.4775,h54[T],h5D[]]
5.48,h54[T],h5D[]]
5.4825,h54[T],h5D[]]
5.485,h54[T],h5D[]]
5.4875,h54[T],h5D[]]
5.49,h54[T],h5D[]]
5.4925,h54[T],h5D[]]
5.495,h54[T],h5D[]]
5.4975,h54[T],h5D[]]
5.5,h54[T],h5D[]]
5.5025,h54[T],h5D[]]
5.505,h54[T],h5D[]]
5.5075,h54[T],h5D[]]
5.51,h54[T],h5D[]]
5.5125,h54[T],h5D[]]
5.515,h54[T],h5D[]]
5.5175,h54[T],h5D[]]
5.52,h54[T],h5D[]]
5.5225,h54[T],h5D[]]
5.525,h54[T],h5D[]]
5.5275,h54[T],h5D[]]
5.53,h54[T],h5D[]]
5.5325,h54[T],h5D[]]
5.535,h54[T],h5D[]]
5.5375,h54[T],h5D[]]
5.54,h54[T],h5D[]]
5.5425,h54[T],h5D[]]
5.545,h54[T],h5D[]]
5.5475,h54[T],h5D[]]
5.55,h54[T],h5D[]]
5.5525,h54[T],h5D[]]
5.555,h54[T],h5D[]]
5.5575,h54[T],h5D[]]
5.56,h54[T],h5D[]]
5.5625,h54[T],h5D[]]
5.565,h54[T],h5D[]]
5.5675,h54[T],h5D[]]
5.57,h54[T],h5D[]]
5.5725,h54[T],h5D[]]
5.575,h54[T],h5D[]]
5.5775,h54[T],h5D[]]
5.58,h54[T],h5D[]]
5.5825,h54[T],h5D[]]
5.585,h54[T],h5D[]]
5.5875,h54[T],h5D[]]
5.59,h54[T],h5D[]]
5.5925,h54[T],h5D[]]
5.595,h54[T],h5D[]]
5.5975,h54[T],h5D[]]
5.6,h54[T],h5D[]]
5.6025,h54[T],h5D[]]
5.605,h54[T],h5D[]]
5.6075,h54[T],h5D[]]
5.61,h54[T],h5D[]]
5.6125,h54[T],h5D[]]
5.615,h54[T],h5D[]]
5.6175,h54[T],X
5.62,h54[T],X
5.6225,h54[T],X
5.625,h54[T],X
5.6275,h54[T],X
5.63,h54[T],X
5.6325,h54[T],X
5.635,h54[T],X
5.6375,h54[T],X
5.64,h54[T],X
5.6425,h54[T],X
5.645,h54[T],X
5.6475,h54[T],hF5[õ]
5.65,h54[T],hF5[õ]
5.6525,h54[T],hF5[õ]
5.655,h54[T],hF5[õ]
5.6575,h54[T],hF5[õ]
5.66,h54[T],hF5[õ]
5.6625,h54[T],hF5[õ]
5.665,h54[T],hF5[õ]
5.6675,h54[T],hF5[õ]
5.67,h54[T],hF5[õ]
5.6725,h54[T],hF5[õ]
5.675,h54[T],hF5[õ]
5.6775,h54[T],hF5[õ]
5.68,h54[T],hF5[õ]
5.6825,h54[T],hF5[õ]
5.685,h54[T],hF5[õ]
5.6875,h54[T],hF5[õ]
5.69,h54[T],hF5[õ]
5.6925,h54[T],hF5[õ]
5.695,h54[T],hF5[õ]
5.6975,h54[T],hF5[õ]
5.7,h54[T],hF5[õ]
5.7025,h54[T],hF5[õ]
5.705,h54[T],hF5[õ]
5.7075,h54[T],hF5[õ]
5.71,h54[T],hF5[õ]
5.7125,h54[T],hF5[õ]
5.715,h54[T],hF5[õ]
5.7175,h54[T],hF5[õ]
5.72,h54[T],hF5[õ]
5.7225,h54[T],hF5[õ]
5.725,h54[T],hF5[õ]
5.7275,h54[T],hF5[õ]
5.73,h54[T],hF5[õ]
5.7325,h54[T],hF5[õ]
5.735,h54[T],hF5[õ]
5.7375,h54[T],hF5[õ]
5.74,h54[T],hF5[õ]
5.7425,h54[T],hF5[õ]
5.745,h54[T],hF5[õ]
5.7475,h54[T],hF5[õ]
5.75,h54[T],hF5[õ]
5.7525,h54[T],hF5[õ]
5.755,h54[T],hF5[õ]
5.7575,h54[T],hF5[õ]
5.76,h54[T],hF5[õ]
5.7625,h54[T],hF5[õ]
5.765,h54[T],hF5[õ]
5.7675,h54[T],hF5[õ]
5.77,h54[T],hF5[õ]
5.7725,X,hF5[õ]
5.775,X,hF5[õ]
5.7775,X,hF5[õ]
5.78,X,hF5[õ]
5.7825,X,hF5[õ]
5.785,X,hF5[õ]
5.7875,X,hF5[õ]
5.79,X,hF5[õ]
5.7925,X,hF5[õ]
5.795,h41[A],hF5[õ]
5.7975,h41[A],hF5[õ]
5.8,h41[A],hF5[õ]
5.8025,h41[A],hF5[õ]
5.805,h41[A],hF5[õ]
5.8075,h41[A],hF5[õ]
5.81,h41[A],hF5[õ]
5.8125,h41[A],hF5[õ]
5.815,h41[A],hF5[õ]
5.8175,h41[A],hF5[õ]
5.82,h41[A],hF5[õ]
5.8225,h41[A],hF5[õ]
5.825,h41[A],hF5[õ]
5.8275,h41[A],hF5[õ]
5.83,h41[A],hF5[õ]
5.8325,h41[A],hF5[õ]
5.835,h41[A],hF5[õ]
5.8375,h41[A],hF5[õ]
5.84,h41[A],hF5[õ]
5.8425,h41[A],hF5[õ]
5.845,h41[A],hF5[õ]
5.8475,h41[A],hF5[õ]
5.85,h41[A],hF5[õ]
5.8525,h41[A],hF5[õ]
5.855,h41[A],hF5[õ]
5.8575,h41[A],hF5[õ]
5.86,h41[A],hF5[õ]
5.8625,h41[A],hF5[õ]
5.865,h41[A],hF5[õ]
5.8675,h41[A],hF5[õ]
5.87,h41[A],hF5[õ]
5.8725,h41[A],hF5[õ]
5.875,h41[A],hF5[õ]
5.8775,h41[A],hF5[õ]
5.88,h41[A],hF5[õ]
5.8825,h41[A],hF5[õ]
5.885,h41[A],hF5[õ]
5.8875,h41[A],hF5[õ]
5.89,h41[A],hF5[õ]
5.8925,h41[A],hF5[õ]
5.895,h41[A],hF5[õ]
5.8975,h41[A],hF5[õ]
5.9,h41[A],hF5[õ]
5.9025,h41[A],hF5[õ]
5.905,h41[A],hF5[õ]
5.9075,h41[A],hF5[õ]
5.91,h41[A],hF5[õ]
5.9125,h41[A],hF5[õ]
5.915,h41[A],hF5[õ]
5.9175,h41[A],hF5[õ]
5.92,h41[A],hF5[õ]
5.9225,h41[A],hF5[õ]
5.925,h41[A],hF5[õ]
5.9275,h41[A],hF5[õ]
5.93,h41[A],hF5[õ]
5.9325,h41[A],hF5[õ]
5.935,h41[A],hF5[õ]
5.9375,h41[A],hF5[õ]
5.94,h41[A],hF5[õ]
5.9425,h41[A],hF5[õ]
5.945,h41[A],hF5[õ]
5.9475,h41[A],hF5[õ]
5.95,h41[A],hF5[õ]
5.9525,h41[A],hF5[õ]
5.955,h41[A],hF5[õ]
5.9575,h41[A],hF5[õ]
5.96,h41[A],hF5[õ]
5.9625,h41[A],hF5[õ]
5.965,h41[A],hF5[õ]
5.9675,h41[A],hF5[õ]
5.97,h41[A],hF5[õ]
5.9725,h41[A],hF5[õ]
5.975,h41[A],hF5[õ]
5.9775,h41[A],hF5[õ]
5.98,h41[A],hF5[õ]
5.9825,h41[A],hF5[õ]
5.985,h41[A],hF5[õ]
5.9875,h41[A],hF5[õ]
5.99,h41[A],hF5[õ]
5.9925,h41[A],hF5[õ]
5.995,h41[A],hF5[õ]
5.9975,h41[A],hF5[õ]
6,h41[A],hF5[õ]
6.0025,h41[A],hF5[õ]
6.005,h41[A],hF5[õ]
6.0075,h41[A],hF5[õ]
6.01,h41[A],hF5[õ]
6.0125,h41[A],hF5[õ]
6.015,h41[A],hF5[õ]
6.0175,h41[A],hF5[õ]
6.02,h41[A],hF5[õ]
6.0225,h41[A],hF5[õ]
6.025,h41[A],hF5[õ]
6.0275,h41[A],hF5[õ]
6.03,h41[A],hF5[õ]
6.0325,h41[A],hF5[õ]
6.035,h41[A],hF5[õ]
6.0375,h41[A],hF5[õ]
6.04,h41[A],hF5[õ]
6.0425,h41[A],hF5[õ]
6.045,h41[A],hF5[õ]
6.0475,h41[A],hF5[õ]
6.05,h41[A],hF5[õ]
6.0525,h41[A],hF5[õ]
6.055,h41[A],hF5[õ]
6.0575,h41[A],hF5[õ]
6.06,h41[A],hF5[õ]
6.0625,h41[A],hF5[õ]
6.065,h41[A],hF5[õ]
6.0675,h41[A],hF5[õ]
6.07,h41[A],hF5[õ]
6.0725,h41[A],hF5[õ]
6.075,h41[A],hF5[õ]
6.0775,h41[A],hF5[õ]
6.08,h41[A],hF5[õ]
6.0825,h41[A],hF5[õ]
6.085,h41[A],hF5[õ]
6.0875,h41[A],hF5[õ]
6.09,h41[A],hF5[õ]
6.0925,h41[A],hF5[õ]
6.095,h41[A],hF5[õ]
6.0975,h41[A],hF5[õ]
6.1,h41[A],hF5[õ]
6.1025,h41[A],hF5[õ]
6.105,h41[A],hF5[õ]
6.1075,h41[A],hF5[õ]
6.11,h41[A],hF5[õ]
6.1125,h41[A],hF5[õ]
6.115,h41[A],hF5[õ]
6.1175,h41[A],hF5[õ]
6.12,h41[A],hF5[õ]
6.1225,h41[A],hF5[õ]
6.125,h41[A],X
6.1275,h41[A],X
6.13,h41[A],X
6.1325,h41[A],X
6.135,h41[A],X
6.1375,h41[A],X
6.14,h41[A],X
6.1425,h41[A],X
6.145,h41[A],h01[SOH] Framing Error
6.1475,h41[A],h01[SOH] Framing Error
6.15,h41[A],h01[SOH] Framing Error
6.1525,h41[A],h01[SOH] Framing Error
6.155,h41[A],h01[SOH] Framing Error
6.1575,h41[A],h01[SOH] Framing Error
6.16,h41[A],h01[SOH] Framing Error
6.1625,h41[A],h01[SOH] Framing Error
6.165,h41[A],h01[SOH] Framing Error
6.1675,h41[A],h01[SOH] Framing Error
6.17,h41[A],h01[SOH] Framing Error
6.1725,h41[A],h01[SOH] Framing Error
6.175,h41[A],h01[SOH] Framing Error
6.1775,h41[A],h01[SOH] Framing Error
6.18,h41[A],h01[SOH] Framing Error
6.1825,h41[A],h01[SOH] Framing Error
6.185,h41[A],h01[SOH] Framing Error
6.1875,h41[A],h01[SOH] Framing Error
6.19,h41[A],h01[SOH] Framing Error
6.1925,h41[A],h01[SOH] Framing Error
6.195,h41[A],h01[SOH] Framing Error
6.1975,h41[A],h01[SOH] Framing Error
6.2,h41[A],h01[SOH] Framing Error
6.2025,h41[A],h01[SOH] Framing Error
6.205,h41[A],h01[SOH] Framing Error
6.2075,h41[A],h01[SOH] Framing Error
6.21,h41[A],h01[SOH] Framing Error
6.2125,h41[A],h01[SOH] Framing Error
6.215,h41[A],h01[SOH] Framing Error
6.2175,h41[A],h01[SOH] Framing Error
6.22,h41[A],h01[SOH] Framing Error
6.2225,h41[A],h01[SOH] Framing Error
6.225,h41[A],h01[SOH] Framing Error
6.2275,h41[A],h01[SOH] Framing Error
6.23,h41[A],h01[SOH] Framing Error
6.2325,h41[A],h01[SOH] Framing Error
6.235,h41[A],h01[SOH] Framing Error
6.2375,h41[A],h01[SOH] Framing Error
6.24,h41[A],h01[SOH] Framing Error
6.2425,h41[A],h01[SOH] Framing Error
6.245,h41[A],h01[SOH] Framing Error
6.2475,h41[A],h01[SOH] Framing Error
6.25,h41[A],h01[SOH] Framing Error
6.2525,h41[A],h01[SOH] Framing Error
6.255,h41[A],h01[SOH] Framing Error
6.2575,h41[A],h01[SOH] Framing Error
6.26,h41[A],h01[SOH] Framing Error
6.2625,h41[A],h01[SOH] Framing Error
6.265,h41[A],h01[SOH] Framing Error
6.2675,h41[A],h01[SOH] Framing Error
6.27,h41[A],h01[SOH] Framing Error
6.2725,X,h01[SOH] Framing Error
6.275,X,h01[SOH] Framing Error
6.2775,X,h01[SOH] Framing Error
6.28,X,h01[SOH] Framing Error
6.2825,X,h01[SOH] Framing Error
6.285,X,h01[SOH] Framing Error
6.2875,X,h01[SOH] Framing Error
6.29,X,h01[SOH] Framing Error
6.2925,X,h01[SOH] Framing Error
6.295,X,h01[SOH] Framing Error
6.2975,X,h01[SOH] Framing Error
6.3,X,h01[SOH] Framing Error
6.3025,X,h01[SOH] Framing Error
6.305,X,h01[SOH] Framing Error
6.3075,X,h01[SOH] Framing Error
6.31,X,h01[SOH] Framing Error
6.3125,X,h01[SOH] Framing Error
6.315,X,h01[SOH] Framing Error
6.3175,X,h01[SOH] Framing Error
6.32,X,h01[SOH] Framing Error
6.3225,X,h01[SOH] Framing Error
6.325,X,h01[SOH] Framing Error
6.3275,X,h01[SOH] Framing Error
6.33,X,h01[SOH] Framing Error
6.3325,X,h01[SOH] Framing Error
6.335,X,h01[SOH] Framing Error
6.3375,X,h01[SOH] Framing Error
6.34,X,h01[SOH] Framing Error
6.3425,X,h01[SOH] Framing Error
6.345,X,h01[SOH] Framing Error
6.3475,X,h01[SOH] Framing Error
6.35,X,h01[SOH] Framing Error
6.3525,X,h01[SOH] Framing Error
6.355,X,h01[SOH] Framing Error
6.3575,X,h01[SOH] Framing Error
6.36,X,h01[SOH] Framing Error
6.3625,X,h01[SOH] Framing Error
6.365,X,h01[SOH] Framing Error
6.3675,X,h01[SOH] Framing Error
6.37,X,h01[SOH] Framing Error
6.3725,X,h01[SOH] Framing Error
6.375,X,h01[SOH] Framing Error
6.3775,X,h01[SOH] Framing Error
6.38,X,h01[SOH] Framing Error
6.3825,X,h01[SOH] Framing Error
6.385,X,h01[SOH] Framing Error
6.3875,X,h01[SOH] Framing Error
6.39,X,h01[SOH] Framing Error
6.3925,X,h01[SOH] Framing Error
6.395,X,h01[SOH] Framing Error
6.3975,X,h01[SOH] Framing Error
6.4,X,h01[SOH] Framing Error
6.4025,X,h01[SOH] Framing Error
6.405,X,h01[SOH] Framing Error
6.4075,X,h01[SOH] Framing Error
6.41,X,h01[SOH] Framing Error
6.4125,X,h01[SOH] Framing Error
6.415,X,h01[SOH] Framing Error
6.4175,X,h01[SOH] Framing Error
6.42,X,h01[SOH] Framing Error
6.4225,X,h01[SOH] Framing Error
6.425,X,h01[SOH] Framing Error
6.4275,X,h01[SOH] Framing Error
6.43,X,h01[SOH] Framing Error
6.4325,X,h01[SOH] Framing Error
6.435,X,h01[SOH] Framing Error
6.4375,X,h01[SOH] Framing Error
6.44,X,h01[SOH] Framing Error
6.4425,X,h01[SOH] Framing Error
6.445,X,h01[SOH] Framing Error
6.4475,X,h01[SOH] Framing Error
6.45,X,h01[SOH] Framing Error
6.4525,X,h01[SOH] Framing Error
6.455,X,h01[SOH] Framing Error
6.4575,X,h01[SOH] Framing Error
6.46,X,h01[SOH] Framing Error
6.4625,X,h01[SOH] Framing Error
6.465,X,h01[SOH] Framing Error
6.4675,X,h01[SOH] Framing Error
6.47,X,h01[SOH] Framing Error
6.4725,X,h01[SOH] Framing Error
6.475,X,h01[SOH] Framing Error
6.4775,X,h01[SOH] Framing Error
6.48,X,h01[SOH] Framing Error
6.4825,X,h01[SOH] Framing Error
6.485,X,h01[SOH] Framing Error
6.4875,X,h01[SOH] Framing Error
6.49,X,h01[SOH] Framing Error
6.4925,X,h01[SOH] Framing Error
6.495,X,h01[SOH] Framing Error
6.4975,X,h01[SOH] Framing Error
6.5,X,h01[SOH] Framing Error
6.5025,X,h01[SOH] Framing Error
6.505,X,h01[SOH] Framing Error
6.5075,X,h01[SOH] Framing Error
6.51,X,h01[SOH] Framing Error
6.5125,X,h01[SOH] Framing Error
6.515,X,h01[SOH] Framing Error
6.5175,X,h01[SOH] Framing Error
6.52,X,h01[SOH] Framing Error
6.5225,X,h01[SOH] Framing Error
6.525,X,h01[SOH] Framing Error
6.5275,X,h01[SOH] Framing Error
6.53,X,h01[SOH] Framing Error
6.5325,X,h01[SOH] Framing Error
6.535,X,h01[SOH] Framing Error
6.5375,X,h01[SOH] Framing Error
6.54,X,h01[SOH] Framing Error
6.5425,X,h01[SOH] Framing Error
6.545,X,h01[SOH] Framing Error
6.5475,X,h01[SOH] Framing Error
6.55,X,h01[SOH] Framing Error
6.5525,X,h01[SOH] Framing Error
6.555,X,h01[SOH] Framing Error
6.5575,X,h01[SOH] Framing Error
6.56,X,h01[SOH] Framing Error
6.5625,X,h01[SOH] Framing Error
6.565,X,h01[SOH] Framing Error
6.5675,X,h01[SOH] Framing Error
6.57,X,h01[SOH] Framing Error
6.5725,X,h01[SOH] Framing Error
6.575,X,h01[SOH] Framing Error
6.5775,X,h01[SOH] Framing Error
6.58,X,h01[SOH] Framing Error
6.5825,X,h01[SOH] Framing Error
6.585,X,h01[SOH] Framing Error
6.5875,X,h01[SOH] Framing Error
6.59,X,h01[SOH] Framing Error
6.5925,X,h01[SOH] Framing Error
6.595,X,h01[SOH] Framing Error
6.5975,X,h01[SOH] Framing Error
6.6,X,h01[SOH] Framing Error
6.6025,X,h01[SOH] Framing Error
6.605,X,h01[SOH] Framing Error
6.6075,X,h01[SOH] Framing Error
6.61,X,h01[SOH] Framing Error
6.6125,X,h01[SOH] Framing Error
6.615,X,h01[SOH] Framing Error
6.6175,X,h01[SOH] Framing Error
6.62,X,h01[SOH] Framing Error
6.6225,X,X
6.625,X,X
6.6275,X,X
6.63,X,X
6.6325,X,X
6.635,X,X
6.6375,X,X
6.64,X,X
6.6425,X,X
6.645,X,X
6.6475,X,X
6.65,X,X
6.6525,X,X
6.655,X,X
6.6575,X,X
6.66,X,X
6.6625,X,X
6.665,X,X
6.6675,X,X
6.67,X,X
6.6725,X,X
6.675,X,X
6.6775,X,X
6.68,X,X
6.6825,X,X
6.685,X,X
6.6875,X,X
6.69,X,X
6.6925,X,X
6.695,X,X
6.6975,X,X
6.7,X,X
6.7025,X,X
6.705,X,X
6.7075,X,X
6.71,X,X
6.7125,X,X
6.715,X,X
6.7175,X,X
6.72,X,X
6.7225,X,X
6.725,X,X
6.7275,X,X
6.73,X,X
6.7325,X,X
6.735,X,X
6.7375,X,X
6.74,X,X
6.7425,X,X
6.745,X,X
6.7475,X,X
6.75,X,X
6.7525,X,X
6.755,X,X
6.7575,X,X
6.76,X,X
6.7625,X,X
6.765,X,X
6.7675,X,X
6.77,X,X
6.7725,X,X
6.775,X,X
6.7775,X,X
6.78,X,X
6.7825,X,X
6.785,X,X
6.7875,X,X
6.79,X,X
6.7925,h42[B],X
6.795,h42[B],X
6.7975,h42[B],X
6.8,h42[B],X
6.8025,h42[B],X
6.805,h42[B],X
6.8075,h42[B],X
6.81,h42[B],X
6.8125,h42[B],X
6.815,h42[B],X
6.8175,h42[B],X
6.82,h42[B],X
6.8225,h42[B],X
6.825,h42[B],X
6.8275,h42[B],X
6.83,h42[B],X
6.8325,h42[B],X
6.835,h42[B],X
6.8375,h42[B],X
6.84,h42[B],X
6.8425,h42[B],X
6.845,h42[B],X
6.8475,h42[B],X
6.85,h42[B],X
6.8525,h42[B],X
6.855,h42[B],X
6.8575,h42[B],X
6.86,h42[B],X
6.8625,h42[B],X
6.865,h42[B],X
6.8675,h42[B],X
6.87,h42[B],X
6.8725,h42[B],X
6.875,h42[B],X
6.8775,h42[B],X
6.88,h42[B],X
6.8825,h42[B],X
6.885,h42[B],X
6.8875,h42[B],X
6.89,h42[B],hAF[¯] Framing Error
6.8925,h42[B],hAF[¯] Framing Error
6.895,h42[B],hAF[¯] Framing Error
6.8975,h42[B],hAF[¯] Framing Error
6.9,h42[B],hAF[¯] Framing Error
6.9025,h42[B],hAF[¯] Framing Error
6.905,h42[B],hAF[¯] Framing Error
6.9075,h42[B],hAF[¯] Framing Error
6.91,h42[B],hAF[¯] Framing Error
6.9125,h42[B],hAF[¯] Framing Error
6.915,h42[B],hAF[¯] Framing Error
6.9175,h42[B],hAF[¯] Framing Error
6.92,h42[B],hAF[¯] Framing Error
6.9225,h42[B],hAF[¯] Framing Error
6.925,h42[B],hAF[¯] Framing Error
6.9275,h42[B],hAF[¯] Framing Error
6.93,h42[B],hAF[¯] Framing Error
6.9325,h42[B],hAF[¯] Framing Error
6.935,h42[B],hAF[¯] Framing Error
6.9375,h42[B],hAF[¯] Framing Error
6.94,h42[B],hAF[¯] Framing Error
6.9425,h42[B],hAF[¯] Framing Error
6.945,h42[B],hAF[¯] Framing Error
6.9475,h42[B],hAF[¯] Framing Error
6.95,h42[B],hAF[¯] Framing Error
6.9525,h42[B],hAF[¯] Framing Error
6.955,h42[B],hAF[¯] Framing Error
6.9575,h42[B],hAF[¯] Framing Error
6.96,h42[B],hAF[¯] Framing Error
6.9625,h42[B],hAF[¯] Framing Error
6.965,h42[B],hAF[¯] Framing Error
6.9675,h42[B],hAF[¯] Framing Error
6.97,h42[B],hAF[¯] Framing Error
6.9725,h42[B],hAF[¯] Framing Error
6.975,h42[B],hAF[¯] Framing Error
6.9775,h42[B],hAF[¯] Framing Error
6.98,h42[B],hAF[¯] Framing Error
6.9825,h42[B],hAF[¯] Framing Error
6.985,h42[B],hAF[¯] Framing Error
6.9875,h42[B],hAF[¯] Framing Error
6.99,h42[B],hAF[¯] Framing Error
6.9925,h42[B],hAF[¯] Framing Error
6.995,h42[B],hAF[¯] Framing Error
6.9975,h42[B],hAF[¯] Framing Error
7,h42[B],hAF[¯] Framing Error
7.0025,h42[B],hAF[¯] Framing Error
7.005,h42[B],hAF[¯] Framing Error
7.0075,h42[B],hAF[¯] Framing Error
7.01,h42[B],hAF[¯] Framing Error
7.0125,h42[B],hAF[¯] Framing Error
7.015,h42[B],hAF[¯] Framing Error
7.0175,h42[B],hAF[¯] Framing Error
7.02,h42[B],hAF[¯] Framing Error
7.0225,h42[B],hAF[¯] Framing Error
7.025,h42[B],hAF[¯] Framing Error
7.0275,h42[B],hAF[¯] Framing Error
7.03,h42[B],hAF[¯] Framing Error
7.0325,h42[B],hAF[¯] Framing Error
7.035,h42[B],hAF[¯] Framing Error
7.0375,h42[B],hAF[¯] Framing Error
7.04,h42[B],hAF[¯] Framing Error
7.0425,h42[B],hAF[¯] Framing Error
7.045,h42[B],hAF[¯] Framing Error
7.0475,h42[B],hAF[¯] Framing Error
7.05,h42[B],hAF[¯] Framing Error
7.0525,h42[B],hAF[¯] Framing Error
7.055,h42[B],hAF[¯] Framing Error
7.0575,h42[B],hAF[¯] Framing Error
7.06,h42[B],hAF[¯] Framing Error
7.0625,h42[B],hAF[¯] Framing Error
7.065,h42[B],hAF[¯] Framing Error
7.0675,h42[B],hAF[¯] Framing Error
7.07,h42[B],hAF[¯] Framing Error
7.0725,h42[B],hAF[¯] Framing Error
7.075,h42[B],hAF[¯] Framing Error
7.0775,h42[B],hAF[¯] Framing Error
7.08,h42[B],hAF[¯] Framing Error
7.0825,h42[B],hAF[¯] Framing Error
7.085,h42[B],hAF[¯] Framing Error
7.0875,h42[B],hAF[¯] Framing Error
7.09,h42[B],hAF[¯] Framing Error
7.0925,h42[B],hAF[¯] Framing Error
7.095,h42[B],hAF[¯] Framing Error
7.0975,h42[B],hAF[¯] Framing Error
7.1,h42[B],hAF[¯] Framing Error
7.1025,h42[B],hAF[¯] Framing Error
7.105,h42[B],hAF[¯] Framing Error
7.1075,h42[B],hAF[¯] Framing Error
