v1	V(output)	V(n007)	V(n008)
3.231687326084208e+01	-3.436169e-03	8.564061e+00	-4.505304e-05
3.254165489048451e+01	-3.436169e-03	8.568220e+00	-4.505304e-05
3.276800000000375e+01	-3.436169e-03	8.572385e+00	-4.505304e-05
3.299591946426234e+01	-3.436169e-03	8.576555e+00	-4.505304e-05
3.322542423376348e+01	-3.436169e-03	8.580731e+00	-4.505304e-05
3.345652533517714e+01	-3.436169e-03	8.584914e+00	-4.505304e-05
3.368923387186985e+01	-3.436169e-03	8.589104e+00	-4.505304e-05
3.392356102443814e+01	-3.436169e-03	8.593299e+00	-4.505304e-05
3.415951805124578e+01	-3.436169e-03	8.597501e+00	-4.505304e-05
3.439711628896462e+01	-3.436169e-03	8.601709e+00	-4.505304e-05
3.463636715311929e+01	-3.436169e-03	8.605924e+00	-4.505304e-05
3.487728213863571e+01	-3.436169e-03	8.610145e+00	-4.505304e-05
3.511987282039330e+01	-3.436169e-03	8.614372e+00	-4.505304e-05
3.536415085378114e+01	-3.436169e-03	8.618607e+00	-4.505304e-05
3.561012797525797e+01	-3.436169e-03	8.622848e+00	-4.505304e-05
3.585781600291605e+01	-3.436169e-03	8.627095e+00	-4.505304e-05
3.610722683704894e+01	-3.436169e-03	8.631350e+00	-4.505304e-05
3.635837246072334e+01	-3.436169e-03	8.635611e+00	-4.505304e-05
3.661126494035473e+01	-3.436169e-03	8.639878e+00	-4.505304e-05
3.686591642628716e+01	-3.436169e-03	8.644153e+00	-4.505304e-05
3.712233915337702e+01	-3.436169e-03	8.648435e+00	-4.505304e-05
3.738054544158083e+01	-3.436169e-03	8.652723e+00	-4.505304e-05
3.764054769654720e+01	-3.436169e-03	8.657020e+00	-4.505304e-05
3.790235841021285e+01	-3.436169e-03	8.661323e+00	-4.505304e-05
3.816599016140278e+01	-3.436169e-03	8.665633e+00	-4.505304e-05
3.843145561643466e+01	-3.436169e-03	8.669950e+00	-4.505304e-05
3.869876752972734e+01	-3.436169e-03	8.674275e+00	-4.505304e-05
3.896793874441369e+01	-3.436169e-03	8.678608e+00	-4.505304e-05
3.923898219295761e+01	-3.436169e-03	8.682947e+00	-4.505304e-05
3.951191089777543e+01	-3.436169e-03	8.687294e+00	-4.505304e-05
3.978673797186152e+01	-3.436169e-03	8.691648e+00	-4.505304e-05
4.006347661941836e+01	-3.436169e-03	8.696011e+00	-4.505304e-05
4.034214013649091e+01	-3.436169e-03	8.700381e+00	-4.505304e-05
4.062274191160544e+01	-3.436169e-03	8.704759e+00	-4.505304e-05
4.090529542641279e+01	-3.436169e-03	8.709144e+00	-4.505304e-05
4.118981425633608e+01	-3.436169e-03	8.713537e+00	-4.505304e-05
4.147631207122298e+01	-3.436169e-03	8.717937e+00	-4.505304e-05
4.176480263600246e+01	-3.436169e-03	8.722347e+00	-4.505304e-05
4.205529981134617e+01	-3.436169e-03	8.726764e+00	-4.505304e-05
4.234781755433431e+01	-3.436169e-03	8.731189e+00	-4.505304e-05
4.264236991912627e+01	-3.436169e-03	8.735622e+00	-4.505304e-05
4.293897105763588e+01	-3.436169e-03	8.740064e+00	-4.505304e-05
4.323763522021127e+01	-3.436169e-03	8.744514e+00	-4.505304e-05
4.353837675631961e+01	-3.436169e-03	8.748971e+00	-4.505304e-05
4.384121011523647e+01	-3.436169e-03	8.753437e+00	-4.505304e-05
4.414614984674013e+01	-3.436169e-03	8.757913e+00	-4.505304e-05
4.445321060181055e+01	-3.436169e-03	8.762396e+00	-4.505304e-05
4.476240713333330e+01	-3.436169e-03	8.766888e+00	-4.505304e-05
4.507375429680844e+01	-3.436169e-03	8.771388e+00	-4.505304e-05
4.538726705106414e+01	-3.436169e-03	8.775897e+00	-4.505304e-05
4.570296045897548e+01	-3.436169e-03	8.780416e+00	-4.505304e-05
4.602084968818813e+01	-3.436169e-03	8.784942e+00	-4.505304e-05
4.634095001184706e+01	-3.436169e-03	8.789477e+00	-4.505304e-05
4.666327680933036e+01	-3.436169e-03	8.794023e+00	-4.505304e-05
4.698784556698819e+01	-3.436169e-03	8.798576e+00	-4.505304e-05
4.731467187888676e+01	-3.436169e-03	8.803139e+00	-4.505304e-05
4.764377144755758e+01	-3.436169e-03	8.807712e+00	-4.505304e-05
4.797516008475194e+01	-3.436169e-03	8.812292e+00	-4.505304e-05
4.830885371220054e+01	-3.436169e-03	8.816883e+00	-4.505304e-05
4.864486836237846e+01	-3.436169e-03	8.821483e+00	-4.505304e-05
4.898322017927548e+01	-3.436169e-03	8.826093e+00	-4.505304e-05
4.932392541917172e+01	-3.436169e-03	8.830711e+00	-4.505304e-05
4.966700045141863e+01	-3.436169e-03	8.835340e+00	-4.505304e-05
5.001246175922555e+01	-3.436169e-03	8.839978e+00	-4.505304e-05
5.036032594045158e+01	-3.436169e-03	8.844626e+00	-4.505304e-05
5.071060970840307e+01	-3.436169e-03	8.849284e+00	-4.505304e-05
5.106332989263660e+01	-3.436169e-03	8.853951e+00	-4.505304e-05
5.141850343976758e+01	-3.436169e-03	8.858629e+00	-4.505304e-05
5.177614741428446e+01	-3.436169e-03	8.863317e+00	-4.505304e-05
5.213627899936857e+01	-3.436169e-03	8.868015e+00	-4.505304e-05
5.249891549771974e+01	-3.436169e-03	8.872723e+00	-4.505304e-05
5.286407433238759e+01	-3.436169e-03	8.877441e+00	-4.505304e-05
5.323177304760862e+01	-3.436169e-03	8.882170e+00	-4.505304e-05
5.360202930964916e+01	-3.436169e-03	8.886909e+00	-4.505304e-05
5.397486090765414e+01	-3.436169e-03	8.891658e+00	-4.505304e-05
5.435028575450177e+01	-3.436169e-03	8.896418e+00	-4.505304e-05
5.472832188766418e+01	-3.436169e-03	8.901189e+00	-4.505304e-05
5.510898747007406e+01	-3.436169e-03	8.905970e+00	-4.505304e-05
5.549230079099725e+01	-3.436169e-03	8.910762e+00	-4.505304e-05
5.587828026691153e+01	-3.436169e-03	8.915565e+00	-4.505304e-05
5.626694444239140e+01	-3.436169e-03	8.920380e+00	-4.505304e-05
5.665831199099907e+01	-3.436169e-03	8.925204e+00	-4.505304e-05
5.705240171618166e+01	-3.436169e-03	8.930040e+00	-4.505304e-05
5.744923255217460e+01	-3.436169e-03	8.934888e+00	-4.505304e-05
5.784882356491133e+01	-3.436169e-03	8.939747e+00	-4.505304e-05
5.825119395293937e+01	-3.436169e-03	8.944616e+00	-4.505304e-05
5.865636304834268e+01	-3.436169e-03	8.949498e+00	-4.505304e-05
5.906435031767051e+01	-3.436169e-03	8.954391e+00	-4.505304e-05
5.947517536287265e+01	-3.436169e-03	8.959295e+00	-4.505304e-05
5.988885792224124e+01	-3.436169e-03	8.964211e+00	-4.505304e-05
6.030541787135912e+01	-3.436169e-03	8.969140e+00	-4.505304e-05
6.072487522405471e+01	-3.436169e-03	8.974080e+00	-4.505304e-05
6.114725013336363e+01	-3.436169e-03	8.979032e+00	-4.505304e-05
6.157256289249695e+01	-3.436169e-03	8.983995e+00	-4.505304e-05
6.200083393581618e+01	-3.436169e-03	8.988972e+00	-4.505304e-05
6.243208383981506e+01	-3.436169e-03	8.993960e+00	-4.505304e-05
6.286633332410817e+01	-3.436169e-03	8.998960e+00	-4.505304e-05
6.330360325242638e+01	-3.436169e-03	9.003974e+00	-4.505304e-05
6.374391463361930e+01	-3.436169e-03	9.009000e+00	-4.505304e-05
6.418728862266465e+01	-3.436169e-03	9.014037e+00	-4.505304e-05
6.463374652168466e+01	-3.436169e-03	9.019089e+00	-4.505304e-05
6.508330978096951e+01	-3.436169e-03	9.024152e+00	-4.505304e-05
6.553600000000799e+01	-3.436169e-03	9.029228e+00	-4.505304e-05
6.599183892852517e+01	-3.436169e-03	9.034318e+00	-4.505304e-05
6.645084846752745e+01	-3.436169e-03	9.039420e+00	-4.505304e-05
6.691305067035478e+01	-3.436169e-03	9.044536e+00	-4.505304e-05
6.737846774374020e+01	-3.436169e-03	9.049664e+00	-4.505304e-05
6.784712204887681e+01	-3.436169e-03	9.054807e+00	-4.505304e-05
6.831903610249209e+01	-3.436169e-03	9.059962e+00	-4.505304e-05
6.879423257792976e+01	-3.436169e-03	9.065131e+00	-4.505304e-05
6.927273430623912e+01	-3.436169e-03	9.070313e+00	-4.505304e-05
6.975456427727195e+01	-3.436169e-03	9.075510e+00	-4.505304e-05
7.023974564078713e+01	-3.436169e-03	9.080721e+00	-4.505304e-05
7.072830170756284e+01	-3.436169e-03	9.085944e+00	-4.505304e-05
7.122025595051650e+01	-3.436169e-03	9.091183e+00	-4.505304e-05
7.171563200583265e+01	-3.436169e-03	9.096435e+00	-4.505304e-05
7.221445367409845e+01	-3.436169e-03	9.101702e+00	-4.505304e-05
7.271674492144724e+01	-3.436169e-03	9.106982e+00	-4.505304e-05
7.322252988071003e+01	-3.436169e-03	9.112277e+00	-4.505304e-05
7.373183285257490e+01	-3.436169e-03	9.117587e+00	-4.505304e-05
7.424467830675461e+01	-3.436169e-03	9.122911e+00	-4.505304e-05
7.476109088316223e+01	-3.436169e-03	9.128251e+00	-4.505304e-05
7.528109539309497e+01	-3.436169e-03	9.133605e+00	-4.505304e-05
7.580471682042628e+01	-3.436169e-03	9.138973e+00	-4.505304e-05
7.633198032280616e+01	-3.436169e-03	9.144358e+00	-4.505304e-05
7.686291123286992e+01	-3.436169e-03	9.149756e+00	-4.505304e-05
7.739753505945528e+01	-3.436169e-03	9.155171e+00	-4.505304e-05
7.793587748882797e+01	-3.436169e-03	9.160601e+00	-4.505304e-05
7.847796438591583e+01	-3.436169e-03	9.166046e+00	-4.505304e-05
7.902382179555147e+01	-3.436169e-03	9.171507e+00	-4.505304e-05
7.957347594372366e+01	-3.436169e-03	9.176984e+00	-4.505304e-05
8.012695323883734e+01	-3.436169e-03	9.182476e+00	-4.505304e-05
8.068428027298245e+01	-3.436169e-03	9.187984e+00	-4.505304e-05
8.124548382321152e+01	-3.436169e-03	9.193509e+00	-4.505304e-05
8.181059085282621e+01	-3.436169e-03	9.199050e+00	-4.505304e-05
8.237962851267280e+01	-3.436169e-03	9.204606e+00	-4.505304e-05
8.295262414244660e+01	-3.436169e-03	9.210179e+00	-4.505304e-05
8.352960527200557e+01	-3.436169e-03	9.215770e+00	-4.505304e-05
8.411059962269297e+01	-3.436169e-03	9.221376e+00	-4.505304e-05
8.469563510866925e+01	-3.436169e-03	9.226999e+00	-4.505304e-05
8.528473983825320e+01	-3.436169e-03	9.232639e+00	-4.505304e-05
8.587794211527242e+01	-3.436169e-03	9.238297e+00	-4.505304e-05
8.647527044042320e+01	-3.436169e-03	9.243971e+00	-4.505304e-05
8.707675351263987e+01	-3.436169e-03	9.249661e+00	-4.505304e-05
8.768242023047361e+01	-3.436169e-03	9.255370e+00	-4.505304e-05
8.829229969348093e+01	-3.436169e-03	9.261097e+00	-4.505304e-05
8.890642120362176e+01	-3.436169e-03	9.266841e+00	-4.505304e-05
8.952481426666729e+01	-3.436169e-03	9.272602e+00	-4.505304e-05
9.014750859361756e+01	-3.436169e-03	9.278381e+00	-4.505304e-05
9.077453410212897e+01	-3.436169e-03	9.284179e+00	-4.505304e-05
9.140592091795166e+01	-3.436169e-03	9.289994e+00	-4.505304e-05
9.204169937637697e+01	-3.436169e-03	9.295829e+00	-4.505304e-05
9.268190002369482e+01	-3.436169e-03	9.301681e+00	-4.505304e-05
9.332655361866145e+01	-3.436169e-03	9.307551e+00	-4.505304e-05
9.397569113397711e+01	-3.436169e-03	9.313440e+00	-4.505304e-05
9.462934375777424e+01	-3.436169e-03	9.319348e+00	-4.505304e-05
9.528754289511589e+01	-3.436169e-03	9.325275e+00	-4.505304e-05
9.595032016950462e+01	-3.436169e-03	9.331222e+00	-4.505304e-05
9.661770742440181e+01	-3.436169e-03	9.337187e+00	-4.505304e-05
9.728973672475766e+01	-3.436169e-03	9.343171e+00	-4.505304e-05
9.796644035855171e+01	-3.436169e-03	9.349174e+00	-4.505304e-05
9.864785083834418e+01	-3.436169e-03	9.355199e+00	-4.505304e-05
9.933400090283803e+01	-3.436169e-03	9.361241e+00	-4.505304e-05
1.000249235184519e+02	-3.436169e-03	9.367305e+00	-4.505304e-05
1.007206518809039e+02	-3.436169e-03	9.373387e+00	-4.505304e-05
1.014212194168069e+02	-3.436169e-03	9.379491e+00	-4.505304e-05
1.021266597852740e+02	-3.436169e-03	9.385614e+00	-4.505304e-05
1.028370068795360e+02	-3.436169e-03	9.391758e+00	-4.505304e-05
1.035522948285697e+02	-3.436169e-03	9.397923e+00	-4.505304e-05
1.042725579987380e+02	-3.436169e-03	9.404108e+00	-4.505304e-05
1.049978309954403e+02	-3.436169e-03	9.410314e+00	-4.505304e-05
1.057281486647760e+02	-3.436169e-03	9.416541e+00	-4.505304e-05
1.064635460952180e+02	-3.436169e-03	9.422789e+00	-4.505304e-05
1.072040586192991e+02	-3.436169e-03	9.429058e+00	-4.505304e-05
1.079497218153091e+02	-3.436169e-03	9.435349e+00	-4.505304e-05
1.087005715090043e+02	-3.436169e-03	9.441662e+00	-4.505304e-05
1.094566437753292e+02	-3.436169e-03	9.447996e+00	-4.505304e-05
1.102179749401489e+02	-3.436169e-03	9.454352e+00	-4.505304e-05
1.109846015819953e+02	-3.436169e-03	9.460731e+00	-4.505304e-05
1.117565605338239e+02	-3.436169e-03	9.467131e+00	-4.505304e-05
1.125338888847837e+02	-3.436169e-03	9.473554e+00	-4.505304e-05
1.133166239819990e+02	-3.436169e-03	9.480000e+00	-4.505304e-05
1.141048034323642e+02	-3.436169e-03	9.486467e+00	-4.505304e-05
1.148984651043501e+02	-3.436169e-03	9.492958e+00	-4.505304e-05
1.156976471298235e+02	-3.436169e-03	9.499473e+00	-4.505304e-05
1.165023879058796e+02	-3.436169e-03	9.506009e+00	-4.505304e-05
1.173127260966862e+02	-3.436169e-03	9.512570e+00	-4.505304e-05
1.181287006353419e+02	-3.436169e-03	9.519155e+00	-4.505304e-05
1.189503507257462e+02	-3.436169e-03	9.525762e+00	-4.505304e-05
1.197777158444834e+02	-3.436169e-03	9.532393e+00	-4.505304e-05
1.206108357427191e+02	-3.436169e-03	9.539049e+00	-4.505304e-05
1.214497504481103e+02	-3.436169e-03	9.545729e+00	-4.505304e-05
1.222945002667281e+02	-3.436169e-03	9.552433e+00	-4.505304e-05
1.231451257849948e+02	-3.436169e-03	9.559161e+00	-4.505304e-05
1.240016678716333e+02	-3.436169e-03	9.565914e+00	-4.505304e-05
1.248641676796310e+02	-3.436169e-03	9.572693e+00	-4.505304e-05
1.257326666482172e+02	-3.436169e-03	9.579495e+00	-4.505304e-05
1.266072065048537e+02	-3.436169e-03	9.586324e+00	-4.505304e-05
1.274878292672395e+02	-3.436169e-03	9.593178e+00	-4.505304e-05
1.283745772453302e+02	-3.436169e-03	9.600058e+00	-4.505304e-05
1.292674930433703e+02	-3.436169e-03	9.606962e+00	-4.505304e-05
1.301666195619400e+02	-3.436169e-03	9.613894e+00	-4.505304e-05
1.310720000000169e+02	-3.436169e-03	9.620851e+00	-4.505304e-05
1.319836778570513e+02	-3.436169e-03	9.627834e+00	-4.505304e-05
1.329016969350559e+02	-3.436169e-03	9.634844e+00	-4.505304e-05
1.338261013407105e+02	-3.436169e-03	9.641880e+00	-4.505304e-05
1.347569354874814e+02	-3.436169e-03	9.648944e+00	-4.505304e-05
1.356942440977546e+02	-3.436169e-03	9.656034e+00	-4.505304e-05
1.366380722049851e+02	-3.436169e-03	9.663152e+00	-4.505304e-05
1.375884651558605e+02	-3.436169e-03	9.670298e+00	-4.505304e-05
1.385454686124792e+02	-3.436169e-03	9.677470e+00	-4.505304e-05
1.395091285545449e+02	-3.436169e-03	9.684670e+00	-4.505304e-05
1.404794912815752e+02	-3.436169e-03	9.691899e+00	-4.505304e-05
1.414566034151266e+02	-3.436169e-03	9.699156e+00	-4.505304e-05
1.424405119010340e+02	-3.436169e-03	9.706441e+00	-4.505304e-05
1.434312640116663e+02	-3.436169e-03	9.713755e+00	-4.505304e-05
1.444289073481979e+02	-3.436169e-03	9.721098e+00	-4.505304e-05
1.454334898428955e+02	-3.436169e-03	9.728469e+00	-4.505304e-05
1.464450597614211e+02	-3.436169e-03	9.735870e+00	-4.505304e-05
1.474636657051508e+02	-3.436169e-03	9.743300e+00	-4.505304e-05
1.484893566135102e+02	-3.436169e-03	9.750760e+00	-4.505304e-05
1.495221817663255e+02	-3.436169e-03	9.758249e+00	-4.505304e-05
1.505621907861910e+02	-3.436169e-03	9.765769e+00	-4.505304e-05
1.516094336408536e+02	-3.436169e-03	9.773319e+00	-4.505304e-05
1.526639606456134e+02	-3.436169e-03	9.780900e+00	-4.505304e-05
1.537258224657409e+02	-3.436169e-03	9.788510e+00	-4.505304e-05
1.547950701189116e+02	-3.436169e-03	9.796153e+00	-4.505304e-05
1.558717549776570e+02	-3.436169e-03	9.803825e+00	-4.505304e-05
1.569559287718328e+02	-3.436169e-03	9.811530e+00	-4.505304e-05
1.580476435911040e+02	-3.436169e-03	9.819266e+00	-4.505304e-05
1.591469518874484e+02	-3.436169e-03	9.827034e+00	-4.505304e-05
1.602539064776758e+02	-3.436169e-03	9.834833e+00	-4.505304e-05
1.613685605459660e+02	-3.436169e-03	9.842666e+00	-4.505304e-05
1.624909676464242e+02	-3.436169e-03	9.850530e+00	-4.505304e-05
1.636211817056536e+02	-3.436169e-03	9.858426e+00	-4.505304e-05
1.647592570253467e+02	-3.436169e-03	9.866357e+00	-4.505304e-05
1.659052482848943e+02	-3.436169e-03	9.874319e+00	-4.505304e-05
1.670592105440123e+02	-3.436169e-03	9.882316e+00	-4.505304e-05
1.682211992453871e+02	-3.436169e-03	9.890346e+00	-4.505304e-05
1.693912702173397e+02	-3.436169e-03	9.898409e+00	-4.505304e-05
1.705694796765076e+02	-3.436169e-03	9.906507e+00	-4.505304e-05
1.717558842305460e+02	-3.436169e-03	9.914639e+00	-4.505304e-05
1.729505408808476e+02	-3.436169e-03	9.922806e+00	-4.505304e-05
1.741535070252809e+02	-3.436169e-03	9.931007e+00	-4.505304e-05
1.753648404609484e+02	-3.436169e-03	9.939243e+00	-4.505304e-05
1.765845993869630e+02	-3.436168e-03	9.947515e+00	-4.505304e-05
1.778128424072447e+02	-3.436168e-03	9.955822e+00	-4.505304e-05
1.790496285333357e+02	-3.436168e-03	9.964166e+00	-4.505304e-05
1.802950171872363e+02	-3.436168e-03	9.972545e+00	-4.505304e-05
1.815490682042591e+02	-3.436168e-03	9.980960e+00	-4.505304e-05
1.828118418359045e+02	-3.436168e-03	9.989411e+00	-4.505304e-05
1.840833987527551e+02	-3.436168e-03	9.997900e+00	-4.505304e-05
1.853638000473908e+02	-3.436168e-03	1.000642e+01	-4.505304e-05
1.866531072373241e+02	-3.436168e-03	1.001499e+01	-4.505304e-05
1.879513822679554e+02	-3.436168e-03	1.002359e+01	-4.505304e-05
1.892586875155497e+02	-3.436168e-03	1.003223e+01	-4.505304e-05
1.905750857902330e+02	-3.436168e-03	1.004090e+01	-4.505304e-05
1.919006403390105e+02	-3.436168e-03	1.004962e+01	-4.505304e-05
1.932354148488049e+02	-3.436168e-03	1.005837e+01	-4.505304e-05
1.945794734495165e+02	-3.436168e-03	1.006716e+01	-4.505304e-05
1.959328807171047e+02	-3.436168e-03	1.007599e+01	-4.505304e-05
1.972957016766896e+02	-3.436168e-03	1.008486e+01	-4.505304e-05
1.986680018056773e+02	-3.436168e-03	1.009377e+01	-4.505304e-05
2.000498470369050e+02	-3.436168e-03	1.010273e+01	-4.505303e-05
2.014413037618092e+02	-3.436168e-03	1.011172e+01	-4.505303e-05
2.028424388336151e+02	-3.436168e-03	1.012075e+01	-4.505303e-05
2.042533195705493e+02	-3.436168e-03	1.012982e+01	-4.505303e-05
2.056740137590733e+02	-3.436168e-03	1.013893e+01	-4.505303e-05
2.071045896571408e+02	-3.436168e-03	1.014809e+01	-4.505303e-05
2.085451159974773e+02	-3.436168e-03	1.015728e+01	-4.505303e-05
2.099956619908820e+02	-3.436168e-03	1.016652e+01	-4.505303e-05
2.114562973295534e+02	-3.436168e-03	1.017580e+01	-4.505303e-05
2.129270921904375e+02	-3.436168e-03	1.018512e+01	-4.505303e-05
2.144081172385997e+02	-3.436168e-03	1.019449e+01	-4.505303e-05
2.158994436306196e+02	-3.436168e-03	1.020390e+01	-4.505303e-05
2.174011430180102e+02	-3.436168e-03	1.021335e+01	-4.505303e-05
2.189132875506598e+02	-3.436168e-03	1.022285e+01	-4.505303e-05
2.204359498802993e+02	-3.436168e-03	1.023239e+01	-4.505303e-05
2.219692031639921e+02	-3.436168e-03	1.024197e+01	-4.505303e-05
2.235131210676493e+02	-3.436168e-03	1.025160e+01	-4.505303e-05
2.250677777695688e+02	-3.436168e-03	1.026128e+01	-4.505303e-05
2.266332479639995e+02	-3.436168e-03	1.027099e+01	-4.505303e-05
2.282096068647299e+02	-3.436168e-03	1.028076e+01	-4.505303e-05
2.297969302087017e+02	-3.436168e-03	1.029057e+01	-4.505303e-05
2.313952942596487e+02	-3.436168e-03	1.030043e+01	-4.505303e-05
2.330047758117609e+02	-3.436168e-03	1.031033e+01	-4.505303e-05
2.346254521933741e+02	-3.436168e-03	1.032028e+01	-4.505303e-05
2.362574012706854e+02	-3.436168e-03	1.033028e+01	-4.505303e-05
2.379007014514940e+02	-3.436168e-03	1.034033e+01	-4.505303e-05
2.395554316889684e+02	-3.436168e-03	1.035042e+01	-4.505303e-05
2.412216714854399e+02	-3.436168e-03	1.036056e+01	-4.505303e-05
2.428995008962223e+02	-3.436168e-03	1.037075e+01	-4.505303e-05
2.445890005334580e+02	-3.436168e-03	1.038099e+01	-4.505303e-05
2.462902515699913e+02	-3.436168e-03	1.039128e+01	-4.505303e-05
2.480033357432683e+02	-3.436168e-03	1.040162e+01	-4.505303e-05
2.497283353592639e+02	-3.436168e-03	1.041201e+01	-4.505303e-05
2.514653332964363e+02	-3.436168e-03	1.042245e+01	-4.505303e-05
2.532144130097092e+02	-3.436168e-03	1.043293e+01	-4.505303e-05
2.549756585344809e+02	-3.436168e-03	1.044347e+01	-4.505303e-05
2.567491544906623e+02	-3.436168e-03	1.045407e+01	-4.505303e-05
2.585349860867424e+02	-3.436168e-03	1.046471e+01	-4.505303e-05
2.603332391238818e+02	-3.436168e-03	1.047540e+01	-4.505303e-05
2.621440000000358e+02	-3.436168e-03	1.048615e+01	-4.505303e-05
2.639673557141045e+02	-3.436168e-03	1.049695e+01	-4.505303e-05
2.658033938701137e+02	-3.436168e-03	1.050781e+01	-4.505303e-05
2.676522026814231e+02	-3.436168e-03	1.051871e+01	-4.505303e-05
2.695138709749648e+02	-3.436168e-03	1.052967e+01	-4.505303e-05
2.713884881955112e+02	-3.436168e-03	1.054069e+01	-4.505303e-05
2.732761444099723e+02	-3.436168e-03	1.055176e+01	-4.505303e-05
2.751769303117230e+02	-3.436168e-03	1.056288e+01	-4.505303e-05
2.770909372249604e+02	-3.436168e-03	1.057407e+01	-4.505303e-05
2.790182571090918e+02	-3.436168e-03	1.058530e+01	-4.505303e-05
2.809589825631525e+02	-3.436168e-03	1.059659e+01	-4.505303e-05
2.829132068302553e+02	-3.436168e-03	1.060794e+01	-4.505303e-05
2.848810238020700e+02	-3.436168e-03	1.061935e+01	-4.505303e-05
2.868625280233347e+02	-3.436168e-03	1.063081e+01	-4.505303e-05
2.888578146963979e+02	-3.436168e-03	1.064233e+01	-4.505303e-05
2.908669796857931e+02	-3.436168e-03	1.065391e+01	-4.505303e-05
2.928901195228443e+02	-3.436168e-03	1.066555e+01	-4.505303e-05
2.949273314103039e+02	-3.436168e-03	1.067725e+01	-4.505303e-05
2.969787132270228e+02	-3.436168e-03	1.068900e+01	-4.505303e-05
2.990443635326533e+02	-3.436168e-03	1.070082e+01	-4.505303e-05
3.011243815723843e+02	-3.436168e-03	1.071270e+01	-4.505303e-05
3.032188672817095e+02	-3.436168e-03	1.072464e+01	-4.505303e-05
3.053279212912290e+02	-3.436168e-03	1.073663e+01	-4.505303e-05
3.074516449314841e+02	-3.436168e-03	1.074869e+01	-4.505303e-05
3.095901402378256e+02	-3.436168e-03	1.076081e+01	-4.505303e-05
3.117435099553164e+02	-3.436168e-03	1.077300e+01	-4.505303e-05
3.139118575436678e+02	-3.436168e-03	1.078525e+01	-4.505303e-05
3.160952871822104e+02	-3.436168e-03	1.079756e+01	-4.505303e-05
3.182939037748992e+02	-3.436168e-03	1.080993e+01	-4.505303e-05
3.205078129553540e+02	-3.436168e-03	1.082237e+01	-4.505303e-05
3.227371210919345e+02	-3.436168e-03	1.083487e+01	-4.505303e-05
3.249819352928507e+02	-3.436168e-03	1.084744e+01	-4.505303e-05
3.272423634113095e+02	-3.436168e-03	1.086007e+01	-4.505303e-05
3.295185140506958e+02	-3.436168e-03	1.087277e+01	-4.505303e-05
3.318104965697911e+02	-3.436168e-03	1.088554e+01	-4.505303e-05
3.341184210880270e+02	-3.436168e-03	1.089837e+01	-4.505303e-05
3.364423984907767e+02	-3.436168e-03	1.091127e+01	-4.505303e-05
3.387825404346819e+02	-3.436168e-03	1.092424e+01	-4.505303e-05
3.411389593530177e+02	-3.436168e-03	1.093727e+01	-4.505303e-05
3.435117684610946e+02	-3.436168e-03	1.095038e+01	-4.505303e-05
3.459010817616978e+02	-3.436168e-03	1.096355e+01	-4.505303e-05
3.483070140505645e+02	-3.436168e-03	1.097679e+01	-4.505303e-05
3.507296809218995e+02	-3.436168e-03	1.099011e+01	-4.505303e-05
3.531691987739288e+02	-3.436168e-03	1.100349e+01	-4.505303e-05
3.556256848144922e+02	-3.436168e-03	1.101695e+01	-4.505303e-05
3.580992570666743e+02	-3.436168e-03	1.103047e+01	-4.505303e-05
3.605900343744755e+02	-3.436168e-03	1.104407e+01	-4.505303e-05
3.630981364085211e+02	-3.436168e-03	1.105774e+01	-4.505303e-05
3.656236836718119e+02	-3.436168e-03	1.107149e+01	-4.505303e-05
3.681667975055132e+02	-3.436168e-03	1.108531e+01	-4.505303e-05
3.707276000947846e+02	-3.436168e-03	1.109920e+01	-4.505303e-05
3.733062144746511e+02	-3.436168e-03	1.111317e+01	-4.505303e-05
3.759027645359138e+02	-3.436168e-03	1.112721e+01	-4.505303e-05
3.785173750311024e+02	-3.436168e-03	1.114133e+01	-4.505303e-05
3.811501715804691e+02	-3.436168e-03	1.115553e+01	-4.505303e-05
3.838012806780240e+02	-3.436168e-03	1.116980e+01	-4.505303e-05
3.864708296976128e+02	-3.436168e-03	1.118415e+01	-4.505303e-05
3.891589468990363e+02	-3.436168e-03	1.119858e+01	-4.505303e-05
3.918657614342125e+02	-3.436168e-03	1.121308e+01	-4.505303e-05
3.945914033533824e+02	-3.436168e-03	1.122767e+01	-4.505303e-05
3.973360036113578e+02	-3.436168e-03	1.124233e+01	-4.505303e-05
4.000996940738132e+02	-3.436168e-03	1.125707e+01	-4.505303e-05
4.028826075236216e+02	-3.436168e-03	1.127190e+01	-4.505303e-05
4.056848776672335e+02	-3.436168e-03	1.128681e+01	-4.505303e-05
4.085066391411019e+02	-3.436168e-03	1.130179e+01	-4.505303e-05
4.113480275181498e+02	-3.436168e-03	1.131686e+01	-4.505303e-05
4.142091793142848e+02	-3.436168e-03	1.133202e+01	-4.505303e-05
4.170902319949578e+02	-3.436168e-03	1.134725e+01	-4.505303e-05
4.199913239817672e+02	-3.436168e-03	1.136257e+01	-4.505303e-05
4.229125946591100e+02	-3.436168e-03	1.137798e+01	-4.505303e-05
4.258541843808783e+02	-3.436168e-03	1.139347e+01	-4.505303e-05
4.288162344772027e+02	-3.436168e-03	1.140905e+01	-4.505303e-05
4.317988872612426e+02	-3.436168e-03	1.142471e+01	-4.505303e-05
4.348022860360237e+02	-3.436168e-03	1.144046e+01	-4.505303e-05
4.378265751013230e+02	-3.436168e-03	1.145630e+01	-4.505303e-05
