v1	V(n007)
1.444289073484477e+02	9.721098e+00
1.445290525420373e+02	9.721833e+00
1.446292671750486e+02	9.722569e+00
1.447295512956300e+02	9.723306e+00
1.448299049519634e+02	9.724043e+00
1.449303281922638e+02	9.724780e+00
1.450308210647801e+02	9.725517e+00
1.451313836177942e+02	9.726254e+00
1.452320158996218e+02	9.726993e+00
1.453327179586119e+02	9.727731e+00
1.454334898431472e+02	9.728469e+00
1.455343316016438e+02	9.729208e+00
1.456352432825514e+02	9.729947e+00
1.457362249343534e+02	9.730686e+00
1.458372766055668e+02	9.731426e+00
1.459383983447420e+02	9.732166e+00
1.460395902004634e+02	9.732906e+00
1.461408522213488e+02	9.733646e+00
1.462421844560499e+02	9.734387e+00
1.463435869532522e+02	9.735128e+00
1.464450597616747e+02	9.735870e+00
1.465466029300703e+02	9.736611e+00
1.466482165072258e+02	9.737353e+00
1.467499005419618e+02	9.738096e+00
1.468516550831325e+02	9.738838e+00
1.469534801796264e+02	9.739581e+00
1.470553758803656e+02	9.740325e+00
1.471573422343061e+02	9.741068e+00
1.472593792904381e+02	9.741812e+00
1.473614870977855e+02	9.742556e+00
1.474636657054064e+02	9.743300e+00
1.475659151623927e+02	9.744045e+00
1.476682355178705e+02	9.744790e+00
1.477706268210000e+02	9.745535e+00
1.478730891209754e+02	9.746281e+00
1.479756224670250e+02	9.747026e+00
1.480782269084112e+02	9.747772e+00
1.481809024944307e+02	9.748519e+00
1.482836492744142e+02	9.749266e+00
1.483864672977268e+02	9.750012e+00
1.484893566137677e+02	9.750760e+00
1.485923172719704e+02	9.751508e+00
1.486953493218026e+02	9.752255e+00
1.487984528127664e+02	9.753004e+00
1.489016277943981e+02	9.753753e+00
1.490048743162686e+02	9.754501e+00
1.491081924279829e+02	9.755250e+00
1.492115821791806e+02	9.756000e+00
1.493150436195355e+02	9.756749e+00
1.494185767987560e+02	9.757500e+00
1.495221817665849e+02	9.758249e+00
1.496258585727996e+02	9.759000e+00
1.497296072672118e+02	9.759751e+00
1.498334278996680e+02	9.760503e+00
1.499373205200492e+02	9.761254e+00
1.500412851782707e+02	9.762006e+00
1.501453219242828e+02	9.762758e+00
1.502494308080703e+02	9.763511e+00
1.503536118796525e+02	9.764263e+00
1.504578651890836e+02	9.765016e+00
1.505621907864524e+02	9.765769e+00
1.506665887218824e+02	9.766523e+00
1.507710590455320e+02	9.767277e+00
1.508756018075941e+02	9.768031e+00
1.509802170582969e+02	9.768785e+00
1.510849048479028e+02	9.769541e+00
1.511896652267095e+02	9.770296e+00
1.512944982450495e+02	9.771051e+00
1.513994039532901e+02	9.771807e+00
1.515043824018335e+02	9.772563e+00
1.516094336411170e+02	9.773319e+00
1.517145577216127e+02	9.774076e+00
1.518197546938278e+02	9.774833e+00
1.519250246083046e+02	9.775590e+00
1.520303675156203e+02	9.776348e+00
1.521357834663872e+02	9.777105e+00
1.522412725112527e+02	9.777864e+00
1.523468347008993e+02	9.778623e+00
1.524524700860448e+02	9.779381e+00
1.525581787174419e+02	9.780140e+00
1.526639606458787e+02	9.780900e+00
1.527698159221785e+02	9.781659e+00
1.528757445971997e+02	9.782419e+00
1.529817467218361e+02	9.783180e+00
1.530878223470167e+02	9.783940e+00
1.531939715237059e+02	9.784701e+00
1.533001943029034e+02	9.785462e+00
1.534064907356442e+02	9.786224e+00
1.535128608729989e+02	9.786986e+00
1.536193047660731e+02	9.787748e+00
1.537258224660083e+02	9.788510e+00
1.538324140239811e+02	9.789273e+00
1.539390794912039e+02	9.790036e+00
1.540458189189243e+02	9.790800e+00
1.541526323584256e+02	9.791564e+00
1.542595198610268e+02	9.792328e+00
1.543664814780822e+02	9.793092e+00
1.544735172609818e+02	9.793857e+00
1.545806272611513e+02	9.794621e+00
1.546878115300520e+02	9.795387e+00
1.547950701191810e+02	9.796153e+00
1.549024030800710e+02	9.796919e+00
1.550098104642903e+02	9.797685e+00
1.551172923234433e+02	9.798451e+00
1.552248487091698e+02	9.799218e+00
1.553324796731458e+02	9.799985e+00
1.554401852670827e+02	9.800753e+00
1.555479655427281e+02	9.801520e+00
1.556558205518654e+02	9.802289e+00
1.557637503463138e+02	9.803057e+00
1.558717549779285e+02	9.803825e+00
1.559798344986006e+02	9.804595e+00
1.560879889602574e+02	9.805365e+00
1.561962184148619e+02	9.806134e+00
1.563045229144133e+02	9.806904e+00
1.564129025109468e+02	9.807674e+00
1.565213572565337e+02	9.808445e+00
1.566298872032816e+02	9.809216e+00
1.567384924033337e+02	9.809987e+00
1.568471729088700e+02	9.810759e+00
1.569559287721063e+02	9.811530e+00
1.570647600452945e+02	9.812303e+00
1.571736667807232e+02	9.813075e+00
1.572826490307168e+02	9.813848e+00
1.573917068476362e+02	9.814621e+00
1.575008402838785e+02	9.815394e+00
1.576100493918773e+02	9.816168e+00
1.577193342241023e+02	9.816942e+00
1.578286948330599e+02	9.817717e+00
1.579381312712927e+02	9.818491e+00
1.580476435913796e+02	9.819266e+00
1.581572318459363e+02	9.820042e+00
1.582668960876147e+02	9.820817e+00
1.583766363691034e+02	9.821593e+00
1.584864527431275e+02	9.822370e+00
1.585963452624485e+02	9.823146e+00
1.587063139798646e+02	9.823923e+00
1.588163589482106e+02	9.824700e+00
1.589264802203580e+02	9.825478e+00
1.590366778492149e+02	9.826256e+00
1.591469518877261e+02	9.827034e+00
1.592573023888729e+02	9.827812e+00
1.593677294056738e+02	9.828591e+00
1.594782329911837e+02	9.829370e+00
1.595888131984943e+02	9.830150e+00
1.596994700807343e+02	9.830930e+00
1.598102036910690e+02	9.831710e+00
1.599210140827009e+02	9.832490e+00
1.600319013088690e+02	9.833271e+00
1.601428654228496e+02	9.834052e+00
1.602539064779555e+02	9.834833e+00
1.603650245275369e+02	9.835615e+00
1.604762196249808e+02	9.836397e+00
1.605874918237111e+02	9.837179e+00
1.606988411771889e+02	9.837962e+00
1.608102677389124e+02	9.838745e+00
1.609217715624169e+02	9.839529e+00
1.610333527012745e+02	9.840312e+00
1.611450112090949e+02	9.841096e+00
1.612567471395248e+02	9.841881e+00
1.613685605462479e+02	9.842666e+00
1.614804514829853e+02	9.843451e+00
1.615924200034955e+02	9.844235e+00
1.617044661615740e+02	9.845021e+00
1.618165900110538e+02	9.845807e+00
1.619287916058050e+02	9.846593e+00
1.620410709997353e+02	9.847380e+00
1.621534282467897e+02	9.848166e+00
1.622658634009505e+02	9.848954e+00
1.623783765162376e+02	9.849742e+00
1.624909676467082e+02	9.850530e+00
1.626036368464570e+02	9.851317e+00
1.627163841696164e+02	9.852106e+00
1.628292096703561e+02	9.852895e+00
1.629421134028834e+02	9.853684e+00
1.630550954214434e+02	9.854474e+00
1.631681557803185e+02	9.855264e+00
1.632812945338290e+02	9.856054e+00
1.633945117363327e+02	9.856845e+00
1.635078074422252e+02	9.857635e+00
1.636211817059397e+02	9.858426e+00
1.637346345819473e+02	9.859218e+00
1.638481661247566e+02	9.860010e+00
1.639617763889144e+02	9.860802e+00
1.640754654290049e+02	9.861594e+00
1.641892332996505e+02	9.862388e+00
1.643030800555112e+02	9.863180e+00
1.644170057512851e+02	9.863974e+00
1.645310104417081e+02	9.864768e+00
1.646450941815542e+02	9.865561e+00
1.647592570256351e+02	9.866357e+00
1.648734990288008e+02	9.867151e+00
1.649878202459391e+02	9.867947e+00
1.651022207319762e+02	9.868742e+00
1.652167005418760e+02	9.869537e+00
1.653312597306407e+02	9.870334e+00
1.654458983533106e+02	9.871130e+00
1.655606164649642e+02	9.871927e+00
1.656754141207181e+02	9.872725e+00
1.657902913757273e+02	9.873522e+00
1.659052482851848e+02	9.874319e+00
1.660202849043221e+02	9.875117e+00
1.661354012884089e+02	9.875916e+00
1.662505974927531e+02	9.876715e+00
1.663658735727011e+02	9.877514e+00
1.664812295836377e+02	9.878313e+00
1.665966655809861e+02	9.879113e+00
1.667121816202077e+02	9.879913e+00
1.668277777568026e+02	9.880713e+00
1.669434540463094e+02	9.881515e+00
1.670592105443050e+02	9.882316e+00
1.671750473064051e+02	9.883117e+00
1.672909643882637e+02	9.883919e+00
1.674069618455736e+02	9.884721e+00
1.675230397340660e+02	9.885524e+00
1.676391981095111e+02	9.886327e+00
1.677554370277173e+02	9.887130e+00
1.678717565445320e+02	9.887933e+00
1.679881567158414e+02	9.888737e+00
1.681046375975702e+02	9.889541e+00
1.682211992456821e+02	9.890346e+00
1.683378417161793e+02	9.891150e+00
1.684545650651032e+02	9.891955e+00
1.685713693485339e+02	9.892761e+00
1.686882546225902e+02	9.893567e+00
1.688052209434301e+02	9.894373e+00
1.689222683672505e+02	9.895180e+00
1.690393969502870e+02	9.895987e+00
1.691566067488146e+02	9.896794e+00
1.692738978191469e+02	9.897601e+00
1.693912702176369e+02	9.898409e+00
1.695087240006764e+02	9.899218e+00
1.696262592246965e+02	9.900026e+00
1.697438759461674e+02	9.900835e+00
1.698615742215983e+02	9.901645e+00
1.699793541075378e+02	9.902454e+00
1.700972156605736e+02	9.903264e+00
1.702151589373325e+02	9.904074e+00
1.703331839944808e+02	9.904885e+00
1.704512908887241e+02	9.905696e+00
1.705694796768070e+02	9.906507e+00
1.706877504155138e+02	9.907319e+00
1.708061031616680e+02	9.908131e+00
1.709245379721326e+02	9.908943e+00
1.710430549038099e+02	9.909756e+00
1.711616540136417e+02	9.910569e+00
1.712803353586094e+02	9.911383e+00
1.713990989957337e+02	9.912196e+00
1.715179449820749e+02	9.913010e+00
1.716368733747331e+02	9.913824e+00
1.717558842308477e+02	9.914639e+00
1.718749776075978e+02	9.915454e+00
1.719941535622023e+02	9.916269e+00
1.721134121519195e+02	9.917086e+00
1.722327534340477e+02	9.917902e+00
1.723521774659246e+02	9.918718e+00
1.724716843049279e+02	9.919535e+00
1.725912740084752e+02	9.920352e+00
1.727109466340235e+02	9.921169e+00
1.728307022390700e+02	9.921988e+00
1.729505408811515e+02	9.922806e+00
1.730704626178451e+02	9.923624e+00
1.731904675067674e+02	9.924443e+00
1.733105556055750e+02	9.925262e+00
1.734307269719648e+02	9.926083e+00
1.735509816636735e+02	9.926902e+00
1.736713197384776e+02	9.927722e+00
1.737917412541942e+02	9.928543e+00
1.739122462686799e+02	9.929364e+00
1.740328348398318e+02	9.930185e+00
1.741535070255872e+02	9.931007e+00
1.742742628839232e+02	9.931829e+00
1.743951024728574e+02	9.932652e+00
1.745160258504476e+02	9.933475e+00
1.746370330747917e+02	9.934298e+00
1.747581242040280e+02	9.935121e+00
1.748792992963352e+02	9.935945e+00
1.750005584099322e+02	9.936769e+00
1.751219016030783e+02	9.937593e+00
1.752433289340732e+02	9.938418e+00
1.753648404612570e+02	9.939243e+00
1.754864362430103e+02	9.940069e+00
1.756081163377542e+02	9.940895e+00
1.757298808039502e+02	9.941721e+00
1.758517297001004e+02	9.942548e+00
1.759736630847476e+02	9.943375e+00
1.760956810164750e+02	9.944202e+00
1.762177835539064e+02	9.945030e+00
1.763399707557065e+02	9.945858e+00
1.764622426805803e+02	9.946687e+00
1.765845993872740e+02	9.947515e+00
1.767070409345739e+02	9.948344e+00
1.768295673813077e+02	9.949174e+00
1.769521787863435e+02	9.950004e+00
1.770748752085903e+02	9.950834e+00
1.771976567069980e+02	9.951664e+00
1.773205233405573e+02	9.952496e+00
1.774434751682999e+02	9.953326e+00
1.775665122492983e+02	9.954158e+00
1.776896346426662e+02	9.954990e+00
1.778128424075580e+02	9.955822e+00
1.779361356031692e+02	9.956656e+00
1.780595142887365e+02	9.957488e+00
1.781829785235375e+02	9.958322e+00
1.783065283668911e+02	9.959155e+00
1.784301638781569e+02	9.959990e+00
1.785538851167363e+02	9.960824e+00
1.786776921420713e+02	9.961658e+00
1.788015850136455e+02	9.962494e+00
1.789255637909835e+02	9.963329e+00
1.790496285336514e+02	9.964166e+00
1.791737793012564e+02	9.965002e+00
1.792980161534471e+02	9.965838e+00
1.794223391499135e+02	9.966675e+00
1.795467483503869e+02	9.967513e+00
1.796712438146402e+02	9.968350e+00
1.797958256024876e+02	9.969189e+00
1.799204937737847e+02	9.970027e+00
1.800452483884287e+02	9.970865e+00
1.801700895063585e+02	9.971704e+00
1.802950171875543e+02	9.972545e+00
1.804200314920379e+02	9.973384e+00
1.805451324798729e+02	9.974224e+00
1.806703202111645e+02	9.975065e+00
1.807955947460593e+02	9.975906e+00
1.809209561447461e+02	9.976748e+00
1.810464044674549e+02	9.977589e+00
1.811719397744580e+02	9.978431e+00
1.812975621260690e+02	9.979274e+00
1.814232715826437e+02	9.980116e+00
1.815490682045795e+02	9.980960e+00
1.816749520523158e+02	9.981803e+00
1.818009231863338e+02	9.982647e+00
1.819269816671568e+02	9.983491e+00
1.820531275553500e+02	9.984336e+00
1.821793609115205e+02	9.985181e+00
1.823056817963175e+02	9.986026e+00
1.824320902704323e+02	9.986872e+00
1.825585863945983e+02	9.987718e+00
1.826851702295907e+02	9.988564e+00
1.828118418362274e+02	9.989411e+00
1.829386012753679e+02	9.990258e+00
1.830654486079143e+02	9.991106e+00
1.831923838948107e+02	9.991954e+00
1.833194071970437e+02	9.992803e+00
1.834465185756418e+02	9.993650e+00
1.835737180916763e+02	9.994500e+00
1.837010058062604e+02	9.995349e+00
1.838283817805499e+02	9.996199e+00
1.839558460757430e+02	9.997049e+00
1.840833987530804e+02	9.997900e+00
1.842110398738450e+02	9.998751e+00
1.843387694993625e+02	9.999602e+00
1.844665876910009e+02	1.000045e+01
1.845944945101709e+02	1.000131e+01
1.847224900183257e+02	1.000216e+01
1.848505742769611e+02	1.000301e+01
1.849787473476156e+02	1.000386e+01
1.851070092918703e+02	1.000472e+01
1.852353601713491e+02	1.000557e+01
1.853638000477185e+02	1.000642e+01
1.854923289826880e+02	1.000728e+01
1.856209470380095e+02	1.000813e+01
1.857496542754780e+02	1.000899e+01
1.858784507569313e+02	1.000985e+01
1.860073365442501e+02	1.001070e+01
1.861363116993579e+02	1.001156e+01
1.862653762842212e+02	1.001241e+01
1.863945303608496e+02	1.001327e+01
1.865237739912955e+02	1.001413e+01
1.866531072376543e+02	1.001499e+01
1.867825301620646e+02	1.001585e+01
1.869120428267081e+02	1.001671e+01
1.870416452938095e+02	1.001756e+01
1.871713376256367e+02	1.001842e+01
1.873011198845008e+02	1.001928e+01
1.874309921327560e+02	1.002014e+01
1.875609544327999e+02	1.002100e+01
1.876910068470733e+02	1.002186e+01
1.878211494380602e+02	1.002273e+01
1.879513822682881e+02	1.002359e+01
1.880817054003277e+02	1.002445e+01
1.882121188967931e+02	1.002531e+01
1.883426228203419e+02	1.002618e+01
1.884732172336751e+02	1.002704e+01
1.886039021995371e+02	1.002790e+01
1.887346777807161e+02	1.002877e+01
1.888655440400435e+02	1.002963e+01
1.889965010403943e+02	1.003050e+01
1.891275488446874e+02	1.003136e+01
1.892586875158849e+02	1.003223e+01
1.893899171169929e+02	1.003309e+01
1.895212377110611e+02	1.003396e+01
1.896526493611827e+02	1.003483e+01
1.897841521304950e+02	1.003569e+01
1.899157460821788e+02	1.003656e+01
1.900474312794589e+02	1.003743e+01
1.901792077856037e+02	1.003830e+01
1.903110756639258e+02	1.003916e+01
1.904430349777814e+02	1.004003e+01
1.905750857905709e+02	1.004090e+01
1.907072281657383e+02	1.004177e+01
1.908394621667719e+02	1.004264e+01
1.909717878572040e+02	1.004351e+01
1.911042053006108e+02	1.004438e+01
1.912367145606127e+02	1.004526e+01
1.913693157008742e+02	1.004613e+01
1.915020087851038e+02	1.004700e+01
1.916347938770544e+02	1.004787e+01
1.917676710405231e+02	1.004874e+01
1.919006403393509e+02	1.004962e+01
1.920337018374234e+02	1.005049e+01
1.921668555986704e+02	1.005136e+01
1.923001016870661e+02	1.005224e+01
1.924334401666289e+02	1.005311e+01
1.925668711014217e+02	1.005399e+01
1.927003945555518e+02	1.005486e+01
1.928340105931710e+02	1.005574e+01
1.929677192784755e+02	1.005662e+01
1.931015206757060e+02	1.005749e+01
1.932354148491478e+02	1.005837e+01
1.933694018631308e+02	1.005925e+01
1.935034817820294e+02	1.006013e+01
1.936376546702628e+02	1.006100e+01
1.937719205922947e+02	1.006188e+01
1.939062796126336e+02	1.006276e+01
1.940407317958326e+02	1.006364e+01
1.941752772064899e+02	1.006452e+01
1.943099159092480e+02	1.006540e+01
1.944446479687946e+02	1.006628e+01
1.945794734498620e+02	1.006716e+01
1.947143924172277e+02	1.006804e+01
1.948494049357139e+02	1.006893e+01
1.949845110701876e+02	1.006981e+01
1.951197108855611e+02	1.007069e+01
1.952550044467916e+02	1.007157e+01
1.953903918188811e+02	1.007246e+01
1.955258730668771e+02	1.007334e+01
1.956614482558718e+02	1.007422e+01
1.957971174510028e+02	1.007511e+01
1.959328807174528e+02	1.007599e+01
1.960687381204496e+02	1.007688e+01
1.962046897252663e+02	1.007776e+01
1.963407355972214e+02	1.007865e+01
1.964768758016784e+02	1.007954e+01
1.966131104040463e+02	1.008042e+01
1.967494394697795e+02	1.008131e+01
1.968858630643776e+02	1.008220e+01
1.970223812533858e+02	1.008309e+01
1.971589941023948e+02	1.008398e+01
1.972957016770404e+02	1.008486e+01
1.974325040430043e+02	1.008575e+01
1.975694012660136e+02	1.008664e+01
1.977063934118411e+02	1.008753e+01
1.978434805463049e+02	1.008842e+01
1.979806627352690e+02	1.008931e+01
1.981179400446431e+02	1.009021e+01
1.982553125403824e+02	1.009110e+01
1.983927802884879e+02	1.009199e+01
1.985303433550065e+02	1.009288e+01
1.986680018060307e+02	1.009377e+01
1.988057557076990e+02	1.009467e+01
1.989436051261956e+02	1.009556e+01
1.990815501277507e+02	1.009646e+01
1.992195907786405e+02	1.009735e+01
1.993577271451868e+02	1.009824e+01
1.994959592937579e+02	1.009914e+01
1.996342872907677e+02	1.010004e+01
1.997727112026764e+02	1.010093e+01
1.999112310959900e+02	1.010183e+01
2.000498470372611e+02	1.010273e+01
2.001885590930879e+02	1.010362e+01
2.003273673301152e+02	1.010452e+01
2.004662718150337e+02	1.010542e+01
2.006052726145805e+02	1.010632e+01
2.007443697955391e+02	1.010721e+01
2.008835634247390e+02	1.010811e+01
2.010228535690562e+02	1.010901e+01
2.011622402954132e+02	1.010991e+01
2.013017236707787e+02	1.011082e+01
2.014413037621679e+02	1.011172e+01
2.015809806366425e+02	1.011262e+01
2.017207543613107e+02	1.011352e+01
2.018606250033271e+02	1.011442e+01
2.020005926298932e+02	1.011532e+01
2.021406573082566e+02	1.011623e+01
2.022808191057120e+02	1.011713e+01
2.024210780896004e+02	1.011803e+01
2.025614343273098e+02	1.011894e+01
2.027018878862748e+02	1.011984e+01
2.028424388339766e+02	1.012075e+01
2.029830872379434e+02	1.012165e+01
2.031238331657501e+02	1.012256e+01
2.032646766850186e+02	1.012346e+01
2.034056178634175e+02	1.012437e+01
2.035466567686625e+02	1.012528e+01
2.036877934685161e+02	1.012619e+01
2.038290280307879e+02	1.012709e+01
2.039703605233344e+02	1.012800e+01
2.041117910140594e+02	1.012891e+01
2.042533195709134e+02	1.012982e+01
2.043949462618944e+02	1.013073e+01
2.045366711550472e+02	1.013164e+01
2.046784943184641e+02	1.013255e+01
2.048204158202845e+02	1.013346e+01
2.049624357286948e+02	1.013437e+01
2.051045541119291e+02	1.013528e+01
2.052467710382685e+02	1.013619e+01
2.053890865760416e+02	1.013711e+01
2.055315007936244e+02	1.013802e+01
2.056740137594401e+02	1.013893e+01
2.058166255419596e+02	1.013984e+01
2.059593362097010e+02	1.014076e+01
2.061021458312303e+02	1.014167e+01
2.062450544751607e+02	1.014259e+01
2.063880622101530e+02	1.014350e+01
2.065311691049159e+02	1.014442e+01
2.066743752282054e+02	1.014534e+01
2.068176806488253e+02	1.014625e+01
2.069610854356272e+02	1.014717e+01
2.071045896575104e+02	1.014809e+01
2.072481933834219e+02	1.014900e+01
2.073918966823564e+02	1.014992e+01
2.075356996233568e+02	1.015084e+01
2.076796022755136e+02	1.015176e+01
2.078236047079652e+02	1.015268e+01
2.079677069898980e+02	1.015360e+01
2.081119091905465e+02	1.015452e+01
2.082562113791930e+02	1.015544e+01
2.084006136251679e+02	1.015636e+01
2.085451159978497e+02	1.015728e+01
2.086897185666650e+02	1.015820e+01
2.088344214010887e+02	1.015913e+01
2.089792245706435e+02	1.016005e+01
2.091241281449006e+02	1.016097e+01
2.092691321934794e+02	1.016190e+01
2.094142367860476e+02	1.016282e+01
2.095594419923209e+02	1.016374e+01
2.097047478820638e+02	1.016467e+01
2.098501545250889e+02	1.016560e+01
2.099956619912572e+02	1.016652e+01
2.101412703504783e+02	1.016745e+01
2.102869796727101e+02	1.016837e+01
2.104327900279592e+02	1.016930e+01
2.105787014862805e+02	1.017023e+01
2.107247141177776e+02	1.017115e+01
2.108708279926028e+02	1.017208e+01
2.110170431809568e+02	1.017301e+01
2.111633597530894e+02	1.017394e+01
2.113097777792986e+02	1.017487e+01
2.114562973299315e+02	1.017580e+01
2.116029184753838e+02	1.017673e+01
2.117496412861001e+02	1.017766e+01
2.118964658325739e+02	1.017859e+01
2.120433921853474e+02	1.017952e+01
2.121904204150118e+02	1.018046e+01
2.123375505922073e+02	1.018139e+01
2.124847827876230e+02	1.018232e+01
2.126321170719971e+02	1.018326e+01
2.127795535161169e+02	1.018419e+01
2.129270921908185e+02	1.018512e+01
2.130747331669874e+02	1.018606e+01
2.132224765155581e+02	1.018699e+01
2.133703223075144e+02	1.018793e+01
2.135182706138892e+02	1.018886e+01
2.136663215057648e+02	1.018980e+01
2.138144750542727e+02	1.019074e+01
2.139627313305936e+02	1.019168e+01
2.141110904059578e+02	1.019261e+01
2.142595523516447e+02	1.019355e+01
2.144081172389835e+02	1.019449e+01
2.145567851393526e+02	1.019543e+01
2.147055561241798e+02	1.019637e+01
2.148544302649427e+02	1.019731e+01
2.150034076331684e+02	1.019825e+01
2.151524883004334e+02	1.019919e+01
2.153016723383639e+02	1.020013e+01
2.154509598186360e+02	1.020107e+01
2.156003508129753e+02	1.020201e+01
2.157498453931570e+02	1.020296e+01
2.158994436310063e+02	1.020390e+01
2.160491455983982e+02	1.020484e+01
2.161989513672575e+02	1.020578e+01
2.163488610095586e+02	1.020673e+01
2.164988745973263e+02	1.020767e+01
2.166489922026349e+02	1.020862e+01
2.167992138976090e+02	1.020956e+01
2.169495397544229e+02	1.021051e+01
2.170999698453013e+02	1.021146e+01
2.172505042425187e+02	1.021240e+01
2.174011430183998e+02	1.021335e+01
2.175518862453195e+02	1.021430e+01
2.177027339957028e+02	1.021525e+01
2.178536863420249e+02	1.021620e+01
2.180047433568115e+02	1.021714e+01
2.181559051126382e+02	1.021809e+01
2.183071716821313e+02	1.021904e+01
2.184585431379671e+02	1.021999e+01
2.186100195528726e+02	1.022094e+01
2.187616009996251e+02	1.022190e+01
2.189132875510523e+02	1.022285e+01
2.190650792800326e+02	1.022380e+01
2.192169762594946e+02	1.022475e+01
2.193689785624178e+02	1.022570e+01
2.195210862618322e+02	1.022666e+01
2.196732994308182e+02	1.022761e+01
2.198256181425073e+02	1.022857e+01
2.199780424700814e+02	1.022952e+01
2.201305724867732e+02	1.023048e+01
2.202832082658662e+02	1.023143e+01
2.204359498806948e+02	1.023239e+01
2.205887974046442e+02	1.023334e+01
2.207417509111503e+02	1.023430e+01
2.208948104737003e+02	1.023526e+01
2.210479761658319e+02	1.023622e+01
2.212012480611341e+02	1.023717e+01
2.213546262332469e+02	1.023813e+01
2.215081107558613e+02	1.023909e+01
2.216617017027193e+02	1.024005e+01
2.218153991476143e+02	1.024101e+01
2.219692031643906e+02	1.024197e+01
2.221231138269438e+02	1.024293e+01
2.222771312092208e+02	1.024389e+01
2.224312553852197e+02	1.024486e+01
2.225854864289900e+02	1.024582e+01
2.227398244146322e+02	1.024678e+01
2.228942694162988e+02	1.024774e+01
2.230488215081931e+02	1.024871e+01
2.232034807645703e+02	1.024967e+01
2.233582472597369e+02	1.025064e+01
2.235131210680508e+02	1.025160e+01
2.236681022639216e+02	1.025257e+01
2.238231909218107e+02	1.025353e+01
2.239783871162307e+02	1.025450e+01
2.241336909217461e+02	1.025546e+01
2.242891024129732e+02	1.025643e+01
2.244446216645798e+02	1.025740e+01
2.246002487512857e+02	1.025837e+01
2.247559837478624e+02	1.025934e+01
2.249118267291332e+02	1.026031e+01
2.250677777699733e+02	1.026128e+01
2.252238369453099e+02	1.026225e+01
2.253800043301221e+02	1.026322e+01
2.255362799994410e+02	1.026419e+01
2.256926640283497e+02	1.026516e+01
2.258491564919834e+02	1.026613e+01
2.260057574655294e+02	1.026710e+01
2.261624670242270e+02	1.026807e+01
2.263192852433679e+02	1.026905e+01
2.264762121982959e+02	1.027002e+01
2.266332479644070e+02	1.027099e+01
2.267903926171495e+02	1.027197e+01
2.269476462320240e+02	1.027294e+01
2.271050088845835e+02	1.027392e+01
2.272624806504333e+02	1.027489e+01
2.274200616052314e+02	1.027587e+01
2.275777518246878e+02	1.027685e+01
2.277355513845653e+02	1.027783e+01
2.278934603606793e+02	1.027880e+01
2.280514788288975e+02	1.027978e+01
2.282096068651405e+02	1.028076e+01
2.283678445453812e+02	1.028174e+01
2.285261919456456e+02	1.028272e+01
2.286846491420120e+02	1.028370e+01
2.288432162106118e+02	1.028468e+01
2.290018932276289e+02	1.028566e+01
2.291606802693002e+02	1.028664e+01
2.293195774119154e+02	1.028762e+01
2.294785847318171e+02	1.028860e+01
2.296377023054009e+02	1.028959e+01
2.297969302091154e+02	1.029057e+01
2.299562685194619e+02	1.029155e+01
2.301157173129952e+02	1.029254e+01
2.302752766663228e+02	1.029352e+01
2.304349466561055e+02	1.029451e+01
2.305947273590573e+02	1.029549e+01
2.307546188519453e+02	1.029648e+01
2.309146212115898e+02	1.029747e+01
2.310747345148645e+02	1.029845e+01
2.312349588386963e+02	1.029944e+01
2.313952942600654e+02	1.030043e+01
2.315557408560055e+02	1.030142e+01
2.317162987036037e+02	1.030241e+01
2.318769678800004e+02	1.030339e+01
2.320377484623896e+02	1.030438e+01
2.321986405280189e+02	1.030537e+01
2.323596441541893e+02	1.030637e+01
2.325207594182556e+02	1.030736e+01
2.326819863976259e+02	1.030835e+01
2.328433251697624e+02	1.030934e+01
2.330047758121808e+02	1.031033e+01
2.331663384024504e+02	1.031133e+01
2.333280130181945e+02	1.031232e+01
2.334897997370902e+02	1.031331e+01
2.336516986368683e+02	1.031431e+01
2.338137097953138e+02	1.031530e+01
2.339758332902654e+02	1.031630e+01
2.341380691996158e+02	1.031729e+01
2.343004176013116e+02	1.031829e+01
2.344628785733538e+02	1.031929e+01
2.346254521937972e+02	1.032028e+01
2.347881385407507e+02	1.032128e+01
2.349509376923775e+02	1.032228e+01
2.351138497268950e+02	1.032328e+01
2.352768747225747e+02	1.032428e+01
2.354400127577425e+02	1.032528e+01
2.356032639107786e+02	1.032628e+01
2.357666282601174e+02	1.032728e+01
2.359301058842480e+02	1.032828e+01
2.360936968617134e+02	1.032928e+01
2.362574012711117e+02	1.033028e+01
2.364212191910950e+02	1.033128e+01
2.365851507003701e+02	1.033229e+01
2.367491958776986e+02	1.033329e+01
2.369133548018962e+02	1.033429e+01
2.370776275518338e+02	1.033530e+01
2.372420142064366e+02	1.033630e+01
2.374065148446848e+02	1.033731e+01
2.375711295456130e+02	1.033831e+01
2.377358583883111e+02	1.033932e+01
2.379007014519235e+02	1.034033e+01
2.380656588156494e+02	1.034133e+01
2.382307305587432e+02	1.034234e+01
2.383959167605141e+02	1.034335e+01
2.385612175003263e+02	1.034436e+01
2.387266328575990e+02	1.034537e+01
2.388921629118066e+02	1.034638e+01
2.390578077424784e+02	1.034739e+01
2.392235674291991e+02	1.034840e+01
2.393894420516083e+02	1.034941e+01
2.395554316894011e+02	1.035042e+01
2.397215364223277e+02	1.035143e+01
2.398877563301935e+02	1.035244e+01
2.400540914928595e+02	1.035346e+01
2.402205419902418e+02	1.035447e+01
2.403871079023122e+02	1.035548e+01
